,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
5060,Cell5331,1,3,1,2,0,0,8
5061,Cell5332,1,3,1,2,0,0,14
5062,Cell5333,1,2,1,2,0,0,4
5063,Cell5334,1,6,2,1,1,1,24
5064,Cell5335,1,8,2,1,1,1,0
5065,Cell5336,1,11,2,1,1,1,26
5066,Cell5337,1,11,2,1,1,1,9
5067,Cell5338,1,13,1,2,0,0,5
5068,Cell5339,1,7,2,1,1,1,1
5069,Cell5340,1,5,2,1,1,1,0
5070,Cell5341,1,14,1,2,0,0,22
5071,Cell5342,1,2,1,2,0,0,4
5072,Cell5343,1,7,2,1,1,1,17
5073,Cell5344,1,1,2,1,1,1,12
5074,Cell5345,1,10,1,2,0,0,16
5075,Cell5346,1,14,1,2,0,0,22
5076,Cell5347,1,3,1,2,0,0,8
5077,Cell5348,1,7,2,1,1,1,17
5078,Cell5349,1,9,1,2,0,0,25
5079,Cell5350,1,14,1,2,0,0,19
5080,Cell5351,1,6,2,1,1,1,20
5081,Cell5352,1,2,1,2,0,0,13
5082,Cell5353,1,8,2,1,1,1,9
5083,Cell5354,1,7,2,1,1,1,1
5084,Cell5355,1,12,2,1,1,1,18
5085,Cell5357,1,1,2,1,1,1,12
5086,Cell5358,1,10,1,2,0,0,6
5087,Cell5359,1,16,2,1,1,1,21
5088,Cell5360,1,7,2,1,1,1,1
5089,Cell5361,1,14,1,2,0,0,22
5090,Cell5362,1,9,1,2,0,0,6
5091,Cell5363,1,4,1,2,0,0,19
5092,Cell5365,1,14,1,2,0,0,27
5093,Cell5366,1,13,1,2,0,0,27
5094,Cell5367,1,4,1,2,0,0,19
5095,Cell5368,1,9,1,2,0,0,25
5096,Cell5369,1,8,2,1,1,1,0
5097,Cell5370,1,7,2,1,1,1,1
5098,Cell5371,1,11,2,1,1,1,26
5099,Cell5372,1,5,2,1,1,1,21
5100,Cell5373,1,14,1,2,0,0,27
5101,Cell5374,1,4,1,2,0,0,2
5102,Cell5375,1,14,1,2,0,0,22
5103,Cell5376,1,14,1,2,0,0,27
5104,Cell5377,1,3,1,2,0,0,8
5105,Cell5378,1,2,1,2,0,0,13
5106,Cell5379,1,5,2,1,1,1,3
5107,Cell5380,1,12,2,1,1,1,18
5108,Cell5381,1,15,1,2,0,0,7
5109,Cell5382,1,5,2,1,1,1,3
5110,Cell5383,1,7,2,1,1,1,1
5111,Cell5384,1,10,1,2,0,0,6
5112,Cell5385,1,15,1,2,0,0,7
5113,Cell5386,1,10,1,2,0,0,16
5114,Cell5387,1,16,2,1,1,1,11
5115,Cell5388,1,2,1,2,0,0,4
5116,Cell5389,1,8,2,1,1,1,0
5117,Cell5390,1,7,2,1,1,1,17
5118,Cell5391,1,15,1,2,0,0,7
5119,Cell5392,1,16,2,1,1,1,11
5120,Cell5393,1,7,2,1,1,1,10
5121,Cell5394,1,6,2,1,1,1,10
5122,Cell5395,1,6,2,1,1,1,24
5123,Cell5396,1,8,2,1,1,1,0
5124,Cell5397,1,7,2,1,1,1,1
5125,Cell5398,1,10,1,2,0,0,16
5126,Cell5399,1,14,1,2,0,0,22
5127,Cell5401,1,7,2,1,1,1,10
5128,Cell5402,1,1,2,1,1,1,12
5129,Cell5403,1,8,2,1,1,1,9
5130,Cell5404,1,5,2,1,1,1,3
5131,Cell5405,1,10,1,2,0,0,16
5132,Cell5406,1,7,2,1,1,1,10
5133,Cell5407,1,1,2,1,1,1,12
5134,Cell5408,1,7,2,1,1,1,1
5135,Cell5409,1,9,1,2,0,0,23
5136,Cell5410,1,3,1,2,0,0,8
5137,Cell5411,1,16,2,1,1,1,11
5138,Cell5412,1,6,2,1,1,1,10
5139,Cell5413,1,13,1,2,0,0,27
5140,Cell5415,1,9,1,2,0,0,23
5141,Cell5416,1,6,2,1,1,1,10
5142,Cell5417,1,5,2,1,1,1,3
5143,Cell5418,1,6,2,1,1,1,20
5144,Cell5419,1,5,2,1,1,1,3
5145,Cell5420,1,5,2,1,1,1,3
5146,Cell5421,1,11,2,1,1,1,9
5147,Cell5422,1,10,1,2,0,0,16
5148,Cell5423,1,12,2,1,1,1,15
5149,Cell5424,1,5,2,1,1,1,3
5150,Cell5425,1,12,2,1,1,1,18
5151,Cell5426,1,13,1,2,0,0,16
5152,Cell5428,1,5,2,1,1,1,21
5153,Cell5429,1,3,1,2,0,0,14
5154,Cell5430,1,7,2,1,1,1,1
5155,Cell5431,1,14,1,2,0,0,22
5156,Cell5432,1,8,2,1,1,1,9
5157,Cell5433,1,1,2,1,1,1,15
5158,Cell5434,1,8,2,1,1,1,24
5159,Cell5435,1,9,1,2,0,0,23
5160,Cell5436,1,1,2,1,1,1,26
5161,Cell5437,1,7,2,1,1,1,1
5162,Cell5438,1,8,2,1,1,1,24
5163,Cell5439,1,3,1,2,0,0,14
5164,Cell5440,1,12,2,1,1,1,18
5165,Cell5441,1,5,2,1,1,1,3
5166,Cell5442,1,14,1,2,0,0,27
5167,Cell5443,1,7,2,1,1,1,10
5168,Cell5444,1,15,1,2,0,0,7
5169,Cell5445,1,1,2,1,1,1,12
5170,Cell5446,1,1,2,1,1,1,12
5171,Cell5447,1,13,1,2,0,0,5
5172,Cell5448,1,14,1,2,0,0,22
5173,Cell5449,1,2,1,2,0,0,13
5174,Cell5450,1,16,2,1,1,1,21
5175,Cell5451,1,7,2,1,1,1,1
5176,Cell5452,1,9,1,2,0,0,23
5177,Cell5453,1,8,2,1,1,1,0
5178,Cell5454,1,1,2,1,1,1,12
5179,Cell5455,1,8,2,1,1,1,0
5180,Cell5456,1,4,1,2,0,0,19
5181,Cell5457,1,15,1,2,0,0,7
5182,Cell5458,1,15,1,2,0,0,5
5183,Cell5459,1,2,1,2,0,0,13
5184,Cell5460,1,12,2,1,1,1,18
5185,Cell5461,1,8,2,1,1,1,9
5186,Cell5462,1,8,2,1,1,1,9
5187,Cell5463,1,13,1,2,0,0,5
5188,Cell5464,1,8,2,1,1,1,9
5189,Cell5465,1,10,1,2,0,0,6
5190,Cell5466,1,7,2,1,1,1,10
5191,Cell5467,1,4,1,2,0,0,19
5192,Cell5468,1,10,1,2,0,0,16
5193,Cell5469,1,16,2,1,1,1,11
5194,Cell5470,1,11,2,1,1,1,9
5195,Cell5471,1,13,1,2,0,0,5
5196,Cell5472,1,16,2,1,1,1,21
5197,Cell5473,1,15,1,2,0,0,7
5198,Cell5475,1,15,1,2,0,0,7
5199,Cell5477,1,12,2,1,1,1,18
5200,Cell5478,1,7,2,1,1,1,1
5201,Cell5479,1,1,2,1,1,1,15
5202,Cell5480,1,3,1,2,0,0,14
5203,Cell5481,1,3,1,2,0,0,8
5204,Cell5482,1,13,1,2,0,0,5
5205,Cell5483,1,11,2,1,1,1,17
5206,Cell5484,1,3,1,2,0,0,8
5207,Cell5485,1,4,1,2,0,0,2
5208,Cell5486,1,15,1,2,0,0,7
5209,Cell5487,1,7,2,1,1,1,17
5210,Cell5488,1,9,1,2,0,0,23
5211,Cell5489,1,8,2,1,1,1,24
5212,Cell5490,1,6,2,1,1,1,10
5213,Cell5493,1,5,2,1,1,1,0
5214,Cell5494,1,9,1,2,0,0,6
5215,Cell5495,1,14,1,2,0,0,27
5216,Cell5496,1,7,2,1,1,1,1
5217,Cell5497,1,16,2,1,1,1,11
5218,Cell5498,1,2,1,2,0,0,4
5219,Cell5499,1,2,1,2,0,0,13
5220,Cell5500,1,9,1,2,0,0,25
5221,Cell5501,1,2,1,2,0,0,4
5222,Cell5502,1,4,1,2,0,0,2
5223,Cell5503,1,2,1,2,0,0,4
5224,Cell5504,1,3,1,2,0,0,8
5225,Cell5505,1,10,1,2,0,0,16
5226,Cell5506,1,11,2,1,1,1,26
5227,Cell5507,1,6,2,1,1,1,17
5228,Cell5508,1,9,1,2,0,0,25
5229,Cell5509,1,6,2,1,1,1,10
5230,Cell5510,1,1,2,1,1,1,15
5231,Cell5511,1,7,2,1,1,1,1
5232,Cell5513,1,9,1,2,0,0,25
5233,Cell5514,1,2,1,2,0,0,4
5234,Cell5515,1,5,2,1,1,1,3
5235,Cell5516,1,6,2,1,1,1,24
5236,Cell5517,1,6,2,1,1,1,20
5237,Cell5518,1,6,2,1,1,1,24
5238,Cell5519,1,5,2,1,1,1,3
5239,Cell5520,1,10,1,2,0,0,16
5240,Cell5522,1,2,1,2,0,0,13
5241,Cell5523,1,10,1,2,0,0,6
5242,Cell5524,1,9,1,2,0,0,25
5243,Cell5525,1,2,1,2,0,0,4
5244,Cell5526,1,7,2,1,1,1,17
5245,Cell5527,1,7,2,1,1,1,1
5246,Cell5528,1,9,1,2,0,0,13
5247,Cell5529,1,14,1,2,0,0,22
5248,Cell5530,1,1,2,1,1,1,11
5249,Cell5531,1,3,1,2,0,0,8
5250,Cell5532,1,1,2,1,1,1,12
5251,Cell5533,1,1,2,1,1,1,11
5252,Cell5534,1,7,2,1,1,1,1
5253,Cell5535,1,11,2,1,1,1,17
5254,Cell5536,1,12,2,1,1,1,18
5255,Cell5537,1,5,2,1,1,1,3
5256,Cell5538,1,6,2,1,1,1,10
5257,Cell5539,1,4,1,2,0,0,2
5258,Cell5540,1,5,2,1,1,1,21
5259,Cell5542,1,4,1,2,0,0,2
5260,Cell5543,1,9,1,2,0,0,23
5261,Cell5544,1,11,2,1,1,1,9
5262,Cell5545,1,12,2,1,1,1,21
5263,Cell5546,1,14,1,2,0,0,22
5264,Cell5547,1,9,1,2,0,0,23
5265,Cell5548,1,7,2,1,1,1,1
5266,Cell5549,1,9,1,2,0,0,25
5267,Cell5550,1,7,2,1,1,1,1
5268,Cell5551,1,8,2,1,1,1,0
5269,Cell5552,1,1,2,1,1,1,11
5270,Cell5553,1,6,2,1,1,1,24
5271,Cell5554,1,9,1,2,0,0,6
5272,Cell5555,1,16,2,1,1,1,11
5273,Cell5556,1,3,1,2,0,0,14
5274,Cell5557,1,7,2,1,1,1,10
5275,Cell5559,1,13,1,2,0,0,7
5276,Cell5560,1,16,2,1,1,1,11
5277,Cell5561,1,6,2,1,1,1,20
5278,Cell5562,1,7,2,1,1,1,1
5279,Cell5563,1,3,1,2,0,0,8
5280,Cell5564,1,5,2,1,1,1,3
5281,Cell5565,1,14,1,2,0,0,27
5282,Cell5566,1,14,1,2,0,0,27
5283,Cell5567,1,5,2,1,1,1,3
5284,Cell5568,1,3,1,2,0,0,14
5285,Cell5569,1,6,2,1,1,1,20
5286,Cell5570,1,14,1,2,0,0,4
5287,Cell5571,1,1,2,1,1,1,1
5288,Cell5572,1,11,2,1,1,1,9
5289,Cell5573,1,10,1,2,0,0,16
5290,Cell5574,1,13,1,2,0,0,27
5291,Cell5575,1,12,2,1,1,1,21
5292,Cell5576,1,10,1,2,0,0,16
5293,Cell5577,1,1,2,1,1,1,12
5294,Cell5578,1,9,1,2,0,0,25
5295,Cell5579,1,5,2,1,1,1,21
5296,Cell5580,1,5,2,1,1,1,0
5297,Cell5581,1,13,1,2,0,0,5
5298,Cell5582,1,9,1,2,0,0,23
5299,Cell5583,1,10,1,2,0,0,16
5300,Cell5584,1,2,1,2,0,0,6
5301,Cell5585,1,2,1,2,0,0,6
5302,Cell5586,1,7,2,1,1,1,10
5303,Cell5587,1,2,1,2,0,0,6
5304,Cell5588,1,2,1,2,0,0,4
5305,Cell5589,1,11,2,1,1,1,26
5306,Cell5590,1,3,1,2,0,0,8
5307,Cell5591,1,11,2,1,1,1,26
5308,Cell5592,1,3,1,2,0,0,8
5309,Cell5593,1,7,2,1,1,1,1
5310,Cell5594,1,4,1,2,0,0,2
5311,Cell5595,1,7,2,1,1,1,1
5312,Cell5596,1,7,2,1,1,1,1
5313,Cell5597,1,14,1,2,0,0,22
5314,Cell5598,1,4,1,2,0,0,19
5315,Cell5599,1,8,2,1,1,1,0
5316,Cell5600,1,7,2,1,1,1,1
5317,Cell5601,1,11,2,1,1,1,26
5318,Cell5602,1,7,2,1,1,1,1
5319,Cell5603,1,11,2,1,1,1,17
5320,Cell5604,1,15,1,2,0,0,7
5321,Cell5605,1,2,1,2,0,0,6
5322,Cell5606,1,4,1,2,0,0,2
5323,Cell5607,1,1,2,1,1,1,26
5324,Cell5608,1,2,1,2,0,0,13
5325,Cell5609,1,14,1,2,0,0,22
5326,Cell5610,1,14,1,2,0,0,4
5327,Cell5611,1,7,2,1,1,1,10
5328,Cell5612,1,15,1,2,0,0,7
5329,Cell5613,1,6,2,1,1,1,10
5330,Cell5614,1,4,1,2,0,0,2
5331,Cell5615,1,16,2,1,1,1,21
5332,Cell5616,1,5,2,1,1,1,3
5333,Cell5617,1,5,2,1,1,1,3
5334,Cell5618,1,13,1,2,0,0,5
5335,Cell5619,1,10,1,2,0,0,6
5336,Cell5620,1,2,1,2,0,0,4
5337,Cell5621,1,16,2,1,1,1,11
5338,Cell5622,1,4,1,2,0,0,2
5339,Cell5623,1,7,2,1,1,1,1
5340,Cell5624,1,9,1,2,0,0,25
5341,Cell5625,1,12,2,1,1,1,15
5342,Cell5626,1,8,2,1,1,1,9
5343,Cell5628,1,13,1,2,0,0,5
5344,Cell5629,1,9,1,2,0,0,25
5345,Cell5630,1,6,2,1,1,1,10
5346,Cell5631,1,2,1,2,0,0,6
5347,Cell5632,1,3,1,2,0,0,8
5348,Cell5633,1,3,1,2,0,0,14
5349,Cell5634,1,15,1,2,0,0,7
5350,Cell5635,1,4,1,2,0,0,2
5351,Cell5636,1,6,2,1,1,1,20
5352,Cell5637,1,12,2,1,1,1,21
5353,Cell5638,1,13,1,2,0,0,5
5354,Cell5639,1,8,2,1,1,1,0
5355,Cell5640,1,16,2,1,1,1,11
5356,Cell5641,1,15,1,2,0,0,7
5357,Cell5642,1,3,1,2,0,0,14
5358,Cell5643,1,6,2,1,1,1,10
5359,Cell5644,1,4,1,2,0,0,2
5360,Cell5645,1,5,2,1,1,1,0
5361,Cell5646,1,2,1,2,0,0,4
5362,Cell5647,1,10,1,2,0,0,6
5363,Cell5648,1,7,2,1,1,1,1
5364,Cell5649,1,7,2,1,1,1,17
5365,Cell5650,1,3,1,2,0,0,14
5366,Cell5651,1,12,2,1,1,1,18
5367,Cell5652,1,1,2,1,1,1,26
5368,Cell5653,1,10,1,2,0,0,16
5369,Cell5654,1,4,1,2,0,0,19
5370,Cell5655,1,14,1,2,0,0,4
5371,Cell5656,1,11,2,1,1,1,9
5372,Cell5657,1,8,2,1,1,1,0
5373,Cell5658,1,1,2,1,1,1,15
5374,Cell5659,1,12,2,1,1,1,18
5375,Cell5660,1,7,2,1,1,1,1
5376,Cell5661,1,15,1,2,0,0,7
5377,Cell5662,1,3,1,2,0,0,8
5378,Cell5663,1,14,1,2,0,0,27
5379,Cell5664,1,10,1,2,0,0,16
5380,Cell5665,1,8,2,1,1,1,0
5381,Cell5666,1,2,1,2,0,0,4
5382,Cell5667,1,6,2,1,1,1,20
5383,Cell5668,1,9,1,2,0,0,25
5384,Cell5669,1,5,2,1,1,1,21
5385,Cell5670,1,8,2,1,1,1,0
5386,Cell5671,1,12,2,1,1,1,21
5387,Cell5672,1,15,1,2,0,0,7
5388,Cell5673,1,9,1,2,0,0,6
5389,Cell5674,1,7,2,1,1,1,17
5390,Cell5675,1,1,2,1,1,1,1
5391,Cell5676,1,10,1,2,0,0,6
5392,Cell5677,1,12,2,1,1,1,18
5393,Cell5678,1,2,1,2,0,0,13
5394,Cell5679,1,14,1,2,0,0,27
5395,Cell5680,1,10,1,2,0,0,6
5396,Cell5681,1,8,2,1,1,1,0
5397,Cell5683,1,3,1,2,0,0,14
5398,Cell5684,1,7,2,1,1,1,10
5399,Cell5685,1,8,2,1,1,1,9
5400,Cell5686,1,2,1,2,0,0,13
5401,Cell5687,1,8,2,1,1,1,0
5402,Cell5688,1,7,2,1,1,1,1
5403,Cell5689,1,3,1,2,0,0,8
5404,Cell5690,1,11,2,1,1,1,17
5405,Cell5691,1,1,2,1,1,1,15
5406,Cell5692,1,14,1,2,0,0,22
5407,Cell5693,1,4,1,2,0,0,19
5408,Cell5694,1,8,2,1,1,1,24
5409,Cell5695,1,1,2,1,1,1,1
5410,Cell5696,1,8,2,1,1,1,24
5411,Cell5697,1,3,1,2,0,0,8
5412,Cell5698,1,2,1,2,0,0,4
5413,Cell5699,1,6,2,1,1,1,10
5414,Cell5700,1,12,2,1,1,1,18
5415,Cell5701,1,15,1,2,0,0,7
5416,Cell5702,1,1,2,1,1,1,12
5417,Cell5703,1,1,2,1,1,1,15
5418,Cell5704,1,1,2,1,1,1,26
5419,Cell5705,1,12,2,1,1,1,18
5420,Cell5706,1,8,2,1,1,1,9
5421,Cell5707,1,2,1,2,0,0,13
5422,Cell5708,1,15,1,2,0,0,7
5423,Cell5709,1,14,1,2,0,0,22
5424,Cell5710,1,6,2,1,1,1,20
5425,Cell5711,1,13,1,2,0,0,5
5426,Cell5712,1,3,1,2,0,0,8
5427,Cell5713,1,5,2,1,1,1,0
5428,Cell5714,1,11,2,1,1,1,18
5429,Cell5715,1,11,2,1,1,1,9
5430,Cell5716,1,16,2,1,1,1,21
5431,Cell5717,1,6,2,1,1,1,17
5432,Cell5719,1,11,2,1,1,1,17
5433,Cell5720,1,1,2,1,1,1,12
5434,Cell5721,1,4,1,2,0,0,2
5435,Cell5722,1,8,2,1,1,1,0
5436,Cell5723,1,9,1,2,0,0,23
5437,Cell5724,1,5,2,1,1,1,3
5438,Cell5725,1,5,2,1,1,1,3
5439,Cell5726,1,12,2,1,1,1,18
5440,Cell5727,1,2,1,2,0,0,13
5441,Cell5728,1,16,2,1,1,1,11
5442,Cell5729,1,15,1,2,0,0,7
5443,Cell5730,1,4,1,2,0,0,19
5444,Cell5731,1,8,2,1,1,1,0
5445,Cell5732,1,11,2,1,1,1,17
5446,Cell5733,1,8,2,1,1,1,0
5447,Cell5734,1,1,2,1,1,1,12
5448,Cell5735,1,2,1,2,0,0,13
5449,Cell5736,1,7,2,1,1,1,10
5450,Cell5737,1,11,2,1,1,1,18
5451,Cell5738,1,8,2,1,1,1,0
5452,Cell5739,1,16,2,1,1,1,11
5453,Cell5741,1,11,2,1,1,1,17
5454,Cell5742,1,8,2,1,1,1,0
5455,Cell5743,1,16,2,1,1,1,21
5456,Cell5744,1,14,1,2,0,0,27
5457,Cell5745,1,2,1,2,0,0,4
5458,Cell5746,1,9,1,2,0,0,23
5459,Cell5747,1,14,1,2,0,0,22
5460,Cell5748,1,7,2,1,1,1,1
5461,Cell5749,1,15,1,2,0,0,7
5462,Cell5750,1,5,2,1,1,1,3
5463,Cell5751,1,12,2,1,1,1,18
5464,Cell5752,1,7,2,1,1,1,1
5465,Cell5753,1,6,2,1,1,1,24
5466,Cell5755,1,6,2,1,1,1,24
5467,Cell5757,1,3,1,2,0,0,8
5468,Cell5758,1,10,1,2,0,0,16
5469,Cell5759,1,3,1,2,0,0,14
5470,Cell5760,1,2,1,2,0,0,4
5471,Cell5761,1,11,2,1,1,1,9
5472,Cell5762,1,15,1,2,0,0,5
5473,Cell5763,1,6,2,1,1,1,10
5474,Cell5764,1,2,1,2,0,0,4
5475,Cell5765,1,4,1,2,0,0,2
5476,Cell5766,1,11,2,1,1,1,18
5477,Cell5767,1,15,1,2,0,0,7
5478,Cell5768,1,14,1,2,0,0,22
5479,Cell5769,1,5,2,1,1,1,3
5480,Cell5770,1,5,2,1,1,1,0
5481,Cell5771,1,9,1,2,0,0,13
5482,Cell5772,1,6,2,1,1,1,20
5483,Cell5773,1,9,1,2,0,0,25
5484,Cell5774,1,4,1,2,0,0,19
5485,Cell5775,1,2,1,2,0,0,4
5486,Cell5776,1,13,1,2,0,0,5
5487,Cell5777,1,1,2,1,1,1,12
5488,Cell5778,1,8,2,1,1,1,0
5489,Cell5779,1,2,1,2,0,0,4
5490,Cell5780,1,3,1,2,0,0,8
5491,Cell5781,1,7,2,1,1,1,1
5492,Cell5782,1,8,2,1,1,1,0
5493,Cell5783,1,1,2,1,1,1,15
5494,Cell5784,1,1,2,1,1,1,1
5495,Cell5785,1,1,2,1,1,1,12
5496,Cell5786,1,9,1,2,0,0,23
5497,Cell5787,1,2,1,2,0,0,4
5498,Cell5788,1,9,1,2,0,0,6
5499,Cell5789,1,14,1,2,0,0,22
5500,Cell5790,1,7,2,1,1,1,1
5501,Cell5791,1,2,1,2,0,0,6
5502,Cell5792,1,1,2,1,1,1,15
5503,Cell5793,1,3,1,2,0,0,8
5504,Cell5794,1,2,1,2,0,0,13
5505,Cell5795,1,3,1,2,0,0,8
5506,Cell5796,1,1,2,1,1,1,12
5507,Cell5797,1,12,2,1,1,1,18
5508,Cell5798,1,5,2,1,1,1,3
5509,Cell5799,1,13,1,2,0,0,5
5510,Cell5800,1,2,1,2,0,0,4
5511,Cell5801,1,8,2,1,1,1,9
5512,Cell5802,1,8,2,1,1,1,0
5513,Cell5803,1,16,2,1,1,1,21
5514,Cell5804,1,15,1,2,0,0,7
5515,Cell5805,1,5,2,1,1,1,3
5516,Cell5806,1,1,2,1,1,1,11
5517,Cell5807,1,1,2,1,1,1,1
5518,Cell5808,1,4,1,2,0,0,2
5519,Cell5809,1,8,2,1,1,1,9
5520,Cell5810,1,1,2,1,1,1,12
5521,Cell5811,1,6,2,1,1,1,10
5522,Cell5812,1,11,2,1,1,1,18
5523,Cell5813,1,12,2,1,1,1,18
5524,Cell5814,1,6,2,1,1,1,24
5525,Cell5815,1,11,2,1,1,1,9
5526,Cell5817,1,6,2,1,1,1,20
5527,Cell5818,1,6,2,1,1,1,20
5528,Cell5819,1,9,1,2,0,0,25
5529,Cell5820,1,8,2,1,1,1,9
5530,Cell5821,1,10,1,2,0,0,16
5531,Cell5822,1,11,2,1,1,1,17
5532,Cell5823,1,4,1,2,0,0,2
5533,Cell5824,1,12,2,1,1,1,18
5534,Cell5825,1,5,2,1,1,1,3
5535,Cell5826,1,7,2,1,1,1,1
5536,Cell5827,1,9,1,2,0,0,25
5537,Cell5828,1,1,2,1,1,1,15
5538,Cell5829,1,10,1,2,0,0,6
5539,Cell5830,1,7,2,1,1,1,1
5540,Cell5831,1,11,2,1,1,1,17
5541,Cell5832,1,1,2,1,1,1,12
5542,Cell5833,1,2,1,2,0,0,6
5543,Cell5834,1,9,1,2,0,0,25
5544,Cell5835,1,7,2,1,1,1,1
5545,Cell5836,1,11,2,1,1,1,9
5546,Cell5837,1,3,1,2,0,0,8
5547,Cell5838,1,6,2,1,1,1,10
5548,Cell5839,1,14,1,2,0,0,27
5549,Cell5840,1,10,1,2,0,0,16
5550,Cell5841,1,5,2,1,1,1,3
5551,Cell5842,1,4,1,2,0,0,19
5552,Cell5843,1,7,2,1,1,1,1
5553,Cell5844,1,15,1,2,0,0,7
5554,Cell5845,1,14,1,2,0,0,27
5555,Cell5846,1,2,1,2,0,0,6
5556,Cell5847,1,2,1,2,0,0,4
5557,Cell5848,1,5,2,1,1,1,0
5558,Cell5850,1,16,2,1,1,1,21
5559,Cell5851,1,15,1,2,0,0,7
5560,Cell5855,1,6,2,1,1,1,10
5561,Cell5856,1,13,1,2,0,0,5
5562,Cell5857,1,15,1,2,0,0,7
5563,Cell5858,1,5,2,1,1,1,3
5564,Cell5859,1,6,2,1,1,1,10
5565,Cell5860,1,5,2,1,1,1,3
5566,Cell5861,1,6,2,1,1,1,24
5567,Cell5862,1,9,1,2,0,0,23
5568,Cell5863,1,4,1,2,0,0,2
5569,Cell5864,1,4,1,2,0,0,2
5570,Cell5865,1,7,2,1,1,1,1
5571,Cell5866,1,2,1,2,0,0,6
5572,Cell5867,1,5,2,1,1,1,0
5573,Cell5868,1,11,2,1,1,1,9
5574,Cell5869,1,14,1,2,0,0,22
5575,Cell5870,1,5,2,1,1,1,3
5576,Cell5871,1,3,1,2,0,0,14
5577,Cell5872,1,2,1,2,0,0,13
5578,Cell5873,1,8,2,1,1,1,9
5579,Cell5874,1,4,1,2,0,0,2
5580,Cell5876,1,3,1,2,0,0,14
5581,Cell5877,1,5,2,1,1,1,3
5582,Cell5878,1,4,1,2,0,0,2
5583,Cell5879,1,14,1,2,0,0,27
5584,Cell5880,1,6,2,1,1,1,10
5585,Cell5881,1,1,2,1,1,1,15
5586,Cell5882,1,3,1,2,0,0,8
5587,Cell5883,1,16,2,1,1,1,11
5588,Cell5884,1,3,1,2,0,0,8
5589,Cell5885,1,16,2,1,1,1,11
5590,Cell5886,1,3,1,2,0,0,8
5591,Cell5887,1,7,2,1,1,1,10
5592,Cell5888,1,7,2,1,1,1,1
5593,Cell5889,1,1,2,1,1,1,26
5594,Cell5890,1,5,2,1,1,1,3
5595,Cell5891,1,1,2,1,1,1,26
5596,Cell5892,1,3,1,2,0,0,8
5597,Cell5893,1,12,2,1,1,1,18
5598,Cell5894,1,7,2,1,1,1,1
5599,Cell5895,1,7,2,1,1,1,1
5600,Cell5896,1,4,1,2,0,0,2
5601,Cell5897,1,1,2,1,1,1,15
5602,Cell5898,1,3,1,2,0,0,8
5603,Cell5899,1,4,1,2,0,0,2
5604,Cell5900,1,4,1,2,0,0,19
5605,Cell5902,1,11,2,1,1,1,26
5606,Cell5903,1,7,2,1,1,1,10
5607,Cell5904,1,10,1,2,0,0,16
5608,Cell5905,1,12,2,1,1,1,15
5609,Cell5906,1,14,1,2,0,0,22
5610,Cell5907,1,6,2,1,1,1,24
5611,Cell5908,1,14,1,2,0,0,22
5612,Cell5909,1,6,2,1,1,1,20
5613,Cell5910,1,2,1,2,0,0,4
5614,Cell5911,1,7,2,1,1,1,1
5615,Cell5912,1,10,1,2,0,0,16
5616,Cell5913,1,7,2,1,1,1,10
5617,Cell5914,1,6,2,1,1,1,20
5618,Cell5915,1,4,1,2,0,0,2
5619,Cell5916,1,8,2,1,1,1,0
5620,Cell5917,1,14,1,2,0,0,22
5621,Cell5918,1,10,1,2,0,0,16
5622,Cell5919,1,11,2,1,1,1,26
5623,Cell5920,1,8,2,1,1,1,24
5624,Cell5921,1,13,1,2,0,0,5
5625,Cell5922,1,2,1,2,0,0,4
5626,Cell5923,1,13,1,2,0,0,5
5627,Cell5925,1,5,2,1,1,1,3
5628,Cell5926,1,12,2,1,1,1,21
5629,Cell5927,1,14,1,2,0,0,22
5630,Cell5928,1,5,2,1,1,1,3
5631,Cell5929,1,2,1,2,0,0,6
5632,Cell5930,1,10,1,2,0,0,6
5633,Cell5931,1,1,2,1,1,1,12
5634,Cell5932,1,3,1,2,0,0,14
5635,Cell5933,1,2,1,2,0,0,13
5636,Cell5934,1,2,1,2,0,0,6
5637,Cell5935,1,8,2,1,1,1,9
5638,Cell5936,1,10,1,2,0,0,6
5639,Cell5937,1,12,2,1,1,1,15
5640,Cell5938,1,3,1,2,0,0,14
5641,Cell5939,1,12,2,1,1,1,18
5642,Cell5941,1,3,1,2,0,0,8
5643,Cell5942,1,3,1,2,0,0,14
5644,Cell5943,1,14,1,2,0,0,22
5645,Cell5946,1,15,1,2,0,0,7
5646,Cell5947,1,12,2,1,1,1,15
5647,Cell5948,1,5,2,1,1,1,3
5648,Cell5949,1,14,1,2,0,0,22
5649,Cell5950,1,7,2,1,1,1,10
5650,Cell5951,1,3,1,2,0,0,8
5651,Cell5952,1,6,2,1,1,1,24
5652,Cell5953,1,9,1,2,0,0,23
5653,Cell5954,1,5,2,1,1,1,3
5654,Cell5955,1,5,2,1,1,1,0
5655,Cell5956,1,15,1,2,0,0,7
5656,Cell5957,1,12,2,1,1,1,21
5657,Cell5958,1,2,1,2,0,0,4
5658,Cell5959,1,6,2,1,1,1,20
5659,Cell5960,1,10,1,2,0,0,6
5660,Cell5961,1,1,2,1,1,1,15
5661,Cell5962,1,9,1,2,0,0,23
5662,Cell5963,1,1,2,1,1,1,11
5663,Cell5964,1,14,1,2,0,0,22
5664,Cell5965,1,13,1,2,0,0,5
5665,Cell5966,1,2,1,2,0,0,4
