,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
4517,Cell4751,1,25,2,57,48,19,28
4518,Cell4752,1,11,55,54,2,7,32
4519,Cell4753,1,2,54,30,15,40,6
4520,Cell4754,1,6,46,44,19,39,3
4521,Cell4755,1,1,62,52,25,1,0
4522,Cell4756,1,4,44,10,62,0,10
4523,Cell4757,1,19,59,8,14,58,22
4524,Cell4758,1,10,39,4,7,46,36
4525,Cell4759,1,8,25,31,23,43,2
4526,Cell4760,1,31,21,47,46,33,38
4527,Cell4761,1,6,16,10,19,23,3
4528,Cell4762,1,3,41,64,24,53,9
4529,Cell4763,1,8,6,25,63,2,13
4530,Cell4764,1,3,41,62,24,53,9
4531,Cell4767,1,28,4,3,11,3,25
4532,Cell4768,1,9,53,18,47,11,4
4533,Cell4769,1,1,64,52,53,48,0
4534,Cell4770,1,2,60,40,31,57,7
4535,Cell4771,1,6,46,10,19,39,3
4536,Cell4772,1,3,8,21,32,41,12
4537,Cell4773,1,5,13,18,56,25,11
4538,Cell4774,1,17,9,33,39,13,21
4539,Cell4775,1,2,30,40,31,17,6
4540,Cell4776,1,31,21,36,46,33,38
4541,Cell4777,1,3,22,28,32,41,1
4542,Cell4778,1,6,16,6,45,30,8
4543,Cell4779,1,16,29,55,57,29,20
4544,Cell4780,1,6,17,16,9,61,3
4545,Cell4781,1,7,1,64,49,38,13
4546,Cell4782,1,7,1,33,49,38,13
4547,Cell4783,1,6,46,10,59,39,3
4548,Cell4784,1,14,47,53,26,45,19
4549,Cell4785,1,28,4,23,11,3,25
4550,Cell4786,1,1,62,52,25,1,0
4551,Cell4787,1,1,64,60,18,57,0
4552,Cell4788,1,1,28,47,22,1,0
4553,Cell4789,1,1,62,47,25,1,0
4554,Cell4790,1,4,44,63,62,15,10
4555,Cell4791,1,31,21,36,46,33,38
4556,Cell4793,1,26,33,34,30,62,30
4557,Cell4794,1,3,22,28,32,41,1
4558,Cell4795,1,6,46,21,19,59,3
4559,Cell4796,1,11,55,54,2,7,32
4560,Cell4797,1,25,2,38,37,12,28
4561,Cell4799,1,11,11,13,0,49,33
4562,Cell4800,1,27,7,19,6,21,34
4563,Cell4801,1,3,41,64,24,53,9
4564,Cell4802,1,15,58,14,28,55,15
4565,Cell4804,1,1,35,61,18,57,0
4566,Cell4805,1,21,50,58,21,54,26
4567,Cell4806,1,2,5,1,17,41,1
4568,Cell4807,1,29,27,62,44,51,35
4569,Cell4808,1,18,32,30,5,10,24
4570,Cell4809,1,7,54,51,36,40,6
4571,Cell4810,1,12,35,29,20,28,14
4572,Cell4811,1,3,41,63,24,53,9
4573,Cell4812,1,13,34,35,1,22,16
4574,Cell4813,1,8,9,25,63,2,2
4575,Cell4814,1,10,39,4,7,46,36
4576,Cell4815,1,28,4,3,11,3,25
4577,Cell4816,1,14,47,39,26,45,19
4578,Cell4817,1,10,31,7,60,9,12
4579,Cell4818,1,1,52,52,8,16,0
4580,Cell4819,1,7,1,33,49,52,13
4581,Cell4820,1,14,47,53,26,45,19
4582,Cell4821,1,24,26,59,16,14,29
4583,Cell4822,1,19,59,8,14,58,22
4584,Cell4823,1,14,47,53,26,45,19
4585,Cell4824,1,1,62,43,25,1,0
4586,Cell4825,1,1,43,45,3,30,8
4587,Cell4826,1,1,43,9,45,30,8
4588,Cell4827,1,9,53,18,47,11,4
4589,Cell4828,1,14,47,53,26,45,19
4590,Cell4829,1,23,42,15,27,42,27
4591,Cell4830,1,2,60,43,31,57,7
4592,Cell4831,1,1,28,47,22,1,0
4593,Cell4832,1,10,31,7,60,52,12
4594,Cell4833,1,14,47,43,26,45,19
4595,Cell4834,1,30,19,22,13,50,37
4596,Cell4835,1,2,5,16,17,27,12
4597,Cell4836,1,2,17,64,54,31,1
4598,Cell4837,1,2,18,61,53,34,7
4599,Cell4838,1,6,46,16,59,39,3
4600,Cell4839,1,1,62,57,25,1,0
4601,Cell4840,1,1,18,5,3,34,7
4602,Cell4842,1,2,60,50,31,57,7
4603,Cell4843,1,7,1,39,49,38,13
4604,Cell4844,1,8,38,41,52,43,2
4605,Cell4845,1,2,23,12,54,17,1
4606,Cell4846,1,25,2,38,37,12,28
4607,Cell4847,1,14,47,53,26,45,19
4608,Cell4848,1,30,19,22,13,50,37
4609,Cell4849,1,5,57,6,38,25,5
4610,Cell4850,1,12,35,43,18,57,14
4611,Cell4851,1,5,56,51,55,20,5
4612,Cell4852,1,2,30,12,17,17,6
4613,Cell4853,1,27,7,19,6,21,34
4614,Cell4854,1,2,5,37,17,27,6
4615,Cell4856,1,3,22,16,32,31,1
4616,Cell4857,1,5,13,6,38,25,11
4617,Cell4858,1,19,59,8,14,58,22
4618,Cell4859,1,11,55,18,2,7,32
4619,Cell4860,1,14,47,53,26,45,19
4620,Cell4861,1,13,34,35,1,22,16
4621,Cell4862,1,5,13,23,56,59,11
4622,Cell4864,1,30,19,57,13,50,37
4623,Cell4865,1,1,62,52,8,16,0
4624,Cell4866,1,15,58,14,51,55,15
4625,Cell4867,1,2,60,37,31,17,6
4626,Cell4868,1,20,61,49,42,56,23
4627,Cell4869,1,22,24,17,34,19,18
4628,Cell4870,1,6,46,56,19,39,3
4629,Cell4871,1,7,1,39,49,38,13
4630,Cell4872,1,2,5,61,17,27,6
4631,Cell4873,1,24,26,59,16,14,29
4632,Cell4874,1,2,54,26,17,27,6
4633,Cell4875,1,20,61,49,42,56,23
4634,Cell4876,1,5,56,51,55,20,5
4635,Cell4877,1,15,58,14,28,55,15
4636,Cell4878,1,18,32,2,5,10,24
4637,Cell4879,1,17,9,3,39,13,21
4638,Cell4880,1,9,10,34,52,37,4
4639,Cell4881,1,4,14,63,48,15,17
4640,Cell4882,1,4,14,48,48,15,17
4641,Cell4883,1,1,28,47,8,48,0
4642,Cell4884,1,17,9,42,39,13,21
4643,Cell4885,1,6,46,27,59,39,3
4644,Cell4886,1,1,64,45,8,48,0
4645,Cell4887,1,23,42,15,27,42,27
4646,Cell4888,1,8,25,31,23,43,2
4647,Cell4889,1,4,20,27,62,15,10
4648,Cell4890,1,16,29,55,57,29,20
4649,Cell4891,1,10,31,7,60,9,12
4650,Cell4892,1,8,45,27,10,43,31
4651,Cell4893,1,5,57,23,38,24,5
4652,Cell4894,1,3,8,28,32,9,1
4653,Cell4895,1,2,54,61,17,17,6
4654,Cell4896,1,30,19,22,13,50,37
4655,Cell4897,1,9,10,34,4,37,4
4656,Cell4898,1,23,42,15,27,42,27
4657,Cell4899,1,4,20,63,51,53,10
4658,Cell4900,1,12,51,29,20,28,14
4659,Cell4901,1,18,32,2,5,10,24
4660,Cell4902,1,2,30,10,54,17,1
4661,Cell4903,1,7,1,33,49,38,13
4662,Cell4904,1,1,43,5,3,5,8
4663,Cell4905,1,5,13,56,56,25,11
4664,Cell4906,1,3,8,28,32,41,1
4665,Cell4907,1,21,50,58,21,54,26
4666,Cell4908,1,4,20,12,51,53,10
4667,Cell4909,1,8,6,25,63,2,2
4668,Cell4910,1,15,58,14,51,55,15
4669,Cell4911,1,19,59,8,14,58,22
4670,Cell4912,1,30,19,22,13,50,37
4671,Cell4913,1,8,38,41,52,37,2
4672,Cell4914,1,6,16,10,19,23,3
4673,Cell4915,1,11,11,13,0,49,33
4674,Cell4916,1,6,36,1,9,61,3
4675,Cell4917,1,1,43,44,45,30,8
4676,Cell4918,1,3,22,16,24,31,1
4677,Cell4919,1,2,35,30,15,40,6
4678,Cell4920,1,13,34,35,1,22,16
4679,Cell4921,1,17,9,42,39,13,21
4680,Cell4922,1,2,23,44,9,61,1
4681,Cell4923,1,4,44,6,62,32,10
4682,Cell4924,1,4,49,62,43,0,10
4683,Cell4925,1,23,42,15,27,42,27
4684,Cell4927,1,14,47,29,26,45,19
4685,Cell4928,1,1,43,1,3,30,8
4686,Cell4929,1,25,2,38,37,12,28
4687,Cell4930,1,12,38,41,35,43,2
4688,Cell4931,1,5,15,6,56,59,11
4689,Cell4932,1,8,38,41,52,43,2
4690,Cell4933,1,18,32,2,5,10,24
4691,Cell4934,1,10,39,4,7,46,36
4692,Cell4935,1,1,52,52,8,16,0
4693,Cell4936,1,4,15,6,61,3,11
4694,Cell4937,1,16,29,57,57,29,20
4695,Cell4938,1,25,2,38,37,12,28
4696,Cell4939,1,8,38,31,52,43,2
4697,Cell4940,1,1,43,40,3,5,8
4698,Cell4941,1,8,6,25,63,2,2
4699,Cell4942,1,9,10,34,4,37,4
4700,Cell4943,1,4,14,20,48,15,17
4701,Cell4944,1,2,30,50,54,31,1
4702,Cell4945,1,28,4,6,11,3,25
4703,Cell4946,1,30,19,22,13,50,37
4704,Cell4947,1,3,41,17,24,53,9
4705,Cell4949,1,11,11,13,29,49,33
4706,Cell4950,1,2,54,29,15,40,6
4707,Cell4951,1,9,53,18,47,11,4
4708,Cell4952,1,29,27,32,44,51,35
4709,Cell4953,1,16,29,55,57,29,20
4710,Cell4954,1,1,64,29,33,57,0
4711,Cell4955,1,3,8,21,60,9,12
4712,Cell4956,1,23,42,15,27,42,27
4713,Cell4957,1,17,9,42,39,13,21
4714,Cell4958,1,7,45,30,36,36,31
4715,Cell4959,1,7,1,64,49,38,13
4716,Cell4960,1,8,38,41,52,43,2
4717,Cell4961,1,31,21,36,46,33,38
4718,Cell4962,1,21,50,58,21,54,26
4719,Cell4963,1,20,48,60,42,56,23
4720,Cell4964,1,8,38,31,52,43,2
4721,Cell4966,1,29,27,32,44,51,35
4722,Cell4967,1,7,45,26,10,36,31
4723,Cell4968,1,16,29,55,57,29,20
4724,Cell4969,1,27,7,19,6,4,34
4725,Cell4971,1,6,36,20,59,61,3
4726,Cell4972,1,3,63,6,50,53,9
4727,Cell4974,1,17,9,42,39,13,21
4728,Cell4975,1,2,60,50,31,57,7
4729,Cell4976,1,9,53,18,47,11,4
4730,Cell4977,1,2,18,5,9,34,7
4731,Cell4978,1,8,38,41,52,43,2
4732,Cell4979,1,1,52,29,8,16,0
4733,Cell4980,1,1,28,61,53,48,0
4734,Cell4981,1,3,8,34,60,9,12
4735,Cell4982,1,28,4,3,11,3,25
4736,Cell4983,1,3,22,16,32,53,1
4737,Cell4984,1,3,5,44,17,41,12
4738,Cell4985,1,11,11,13,0,28,33
4739,Cell4986,1,29,27,32,44,51,35
4740,Cell4987,1,3,22,64,24,53,1
4741,Cell4988,1,5,56,51,55,20,5
4742,Cell4990,1,25,2,38,37,12,28
4743,Cell4991,1,15,58,14,28,55,15
4744,Cell4992,1,1,52,43,8,16,0
4745,Cell4993,1,3,17,16,54,31,1
4746,Cell4994,1,10,31,7,60,52,12
4747,Cell4995,1,4,14,12,48,15,17
4748,Cell4996,1,3,63,17,50,53,9
4749,Cell4997,1,7,1,33,49,38,13
4750,Cell4998,1,24,26,59,16,14,29
4751,Cell4999,1,10,31,7,60,52,12
4752,Cell5000,1,3,8,45,32,41,1
4753,Cell5001,1,11,55,54,2,7,32
4754,Cell5002,1,7,45,26,10,36,31
4755,Cell5003,1,3,63,17,50,53,9
4756,Cell5004,1,3,49,62,43,31,1
4757,Cell5005,1,1,52,43,33,16,0
4758,Cell5006,1,15,58,14,51,55,15
4759,Cell5007,1,31,21,36,46,16,38
4760,Cell5008,1,1,43,64,45,30,8
4761,Cell5009,1,28,4,3,11,3,25
4762,Cell5010,1,7,1,39,49,38,13
4763,Cell5011,1,29,27,45,44,51,35
4764,Cell5012,1,7,54,51,15,40,6
4765,Cell5013,1,6,46,44,59,39,3
4766,Cell5014,1,15,58,14,28,55,15
4767,Cell5016,1,22,12,21,34,19,18
4768,Cell5017,1,8,38,31,23,43,2
4769,Cell5019,1,2,30,30,17,27,6
4770,Cell5020,1,14,47,53,26,45,19
4771,Cell5021,1,12,51,6,35,36,14
4772,Cell5022,1,9,10,34,4,37,4
4773,Cell5023,1,20,61,49,42,56,23
4774,Cell5024,1,4,14,48,48,19,17
4775,Cell5025,1,2,54,37,15,40,6
4776,Cell5026,1,18,32,2,5,10,24
4777,Cell5027,1,8,38,31,23,43,2
4778,Cell5028,1,5,56,51,55,42,5
4779,Cell5029,1,13,34,35,1,22,16
4780,Cell5031,1,2,60,40,31,57,7
4781,Cell5032,1,27,7,19,6,21,34
4782,Cell5033,1,26,33,24,30,62,30
4783,Cell5034,1,6,36,37,9,61,3
4784,Cell5035,1,3,41,20,24,53,9
4785,Cell5036,1,8,38,41,23,43,2
4786,Cell5037,1,3,41,12,51,55,9
4787,Cell5038,1,9,40,54,4,6,4
4788,Cell5039,1,7,45,26,10,36,31
4789,Cell5040,1,3,63,17,50,53,9
4790,Cell5041,1,4,44,27,62,32,10
4791,Cell5042,1,30,19,22,13,50,37
4792,Cell5043,1,5,56,51,55,20,5
4793,Cell5044,1,7,1,33,49,38,13
4794,Cell5045,1,4,44,27,62,32,10
4795,Cell5046,1,3,63,17,50,53,9
4796,Cell5047,1,29,27,32,44,51,35
4797,Cell5048,1,6,36,28,9,61,3
4798,Cell5049,1,20,61,49,42,56,23
4799,Cell5050,1,11,55,54,2,7,32
4800,Cell5051,1,13,34,39,50,46,16
4801,Cell5053,1,20,61,49,42,56,23
4802,Cell5054,1,1,52,43,8,16,0
4803,Cell5055,1,25,2,38,37,12,28
4804,Cell5056,1,3,17,16,54,31,1
4805,Cell5057,1,15,58,63,51,55,15
4806,Cell5058,1,1,43,47,45,30,8
4807,Cell5059,1,2,54,60,15,40,6
4808,Cell5060,1,5,56,51,55,20,5
4809,Cell5061,1,5,13,21,56,59,11
4810,Cell5062,1,1,28,5,3,48,8
4811,Cell5063,1,3,17,16,54,31,1
4812,Cell5064,1,2,18,5,53,34,7
4813,Cell5065,1,2,54,37,15,40,6
4814,Cell5066,1,4,14,63,48,19,17
4815,Cell5067,1,2,54,45,36,40,6
4816,Cell5068,1,2,30,12,17,17,6
4817,Cell5069,1,15,58,14,28,55,15
4818,Cell5070,1,20,48,49,42,56,23
4819,Cell5071,1,6,46,46,19,59,3
4820,Cell5072,1,1,35,47,18,57,0
4821,Cell5073,1,3,22,28,32,41,1
4822,Cell5074,1,1,64,57,33,57,0
4823,Cell5075,1,5,57,23,38,24,5
4824,Cell5076,1,27,7,46,6,21,34
4825,Cell5077,1,8,25,25,63,2,2
4826,Cell5078,1,27,7,19,6,4,34
4827,Cell5079,1,3,22,57,24,53,1
4828,Cell5080,1,11,11,13,0,49,33
4829,Cell5081,1,26,33,24,21,62,30
4830,Cell5082,1,3,22,28,32,41,1
4831,Cell5083,1,1,52,47,8,16,0
4832,Cell5084,1,2,60,57,31,57,7
4833,Cell5085,1,11,55,54,29,7,32
4834,Cell5086,1,27,7,19,6,21,34
4835,Cell5087,1,9,53,18,47,11,4
4836,Cell5088,1,14,47,53,26,45,19
4837,Cell5089,1,1,52,43,33,16,0
4838,Cell5091,1,25,2,38,37,12,28
4839,Cell5092,1,4,15,25,61,32,11
4840,Cell5093,1,11,11,13,0,49,33
4841,Cell5094,1,1,28,5,22,48,0
4842,Cell5095,1,1,43,44,25,5,8
4843,Cell5096,1,23,42,15,27,42,27
4844,Cell5097,1,16,29,13,57,29,20
4845,Cell5098,1,1,64,61,8,48,0
4846,Cell5099,1,31,21,36,46,16,38
4847,Cell5100,1,3,17,16,54,31,1
4848,Cell5101,1,1,43,9,45,5,8
4849,Cell5102,1,31,21,36,46,33,38
4850,Cell5103,1,21,50,58,21,54,26
4851,Cell5104,1,11,55,29,29,7,32
4852,Cell5105,1,11,11,13,0,49,33
4853,Cell5106,1,22,24,11,34,26,18
4854,Cell5107,1,18,32,30,5,10,24
4855,Cell5108,1,6,16,46,45,23,8
4856,Cell5109,1,26,33,41,2,8,30
4857,Cell5110,1,2,23,50,31,17,7
4858,Cell5111,1,16,29,55,57,29,20
4859,Cell5112,1,5,15,46,56,59,11
4860,Cell5113,1,11,55,54,2,7,32
4861,Cell5114,1,12,35,25,18,57,14
4862,Cell5115,1,19,59,8,14,58,22
4863,Cell5116,1,26,33,24,30,62,30
4864,Cell5117,1,17,9,27,39,13,21
4865,Cell5119,1,9,10,54,4,37,4
4866,Cell5121,1,11,11,13,0,49,33
4867,Cell5122,1,5,56,51,55,20,5
4868,Cell5123,1,12,35,29,20,28,14
4869,Cell5125,1,17,9,42,39,13,21
4870,Cell5126,1,7,1,39,49,38,13
4871,Cell5127,1,3,63,17,50,53,9
4872,Cell5128,1,18,32,2,5,10,24
4873,Cell5129,1,5,15,27,56,59,11
4874,Cell5130,1,9,53,18,47,11,4
4875,Cell5131,1,31,21,36,46,33,38
4876,Cell5132,1,5,16,56,19,25,3
4877,Cell5133,1,23,42,15,27,42,27
4878,Cell5134,1,12,51,57,20,28,14
4879,Cell5135,1,4,3,27,51,15,10
4880,Cell5136,1,10,39,4,7,46,36
4881,Cell5137,1,16,29,55,57,29,20
4882,Cell5138,1,17,9,42,39,13,21
4883,Cell5139,1,8,6,31,63,2,2
4884,Cell5140,1,25,2,38,37,12,28
4885,Cell5141,1,18,32,60,5,10,24
4886,Cell5142,1,9,53,18,47,11,4
4887,Cell5143,1,24,26,59,16,14,29
4888,Cell5144,1,4,3,38,48,15,17
4889,Cell5145,1,19,59,8,14,58,22
4890,Cell5146,1,2,54,50,15,40,6
4891,Cell5147,1,1,43,61,3,61,8
4892,Cell5148,1,5,57,56,38,25,5
4893,Cell5149,1,4,15,56,61,32,11
4894,Cell5150,1,6,15,6,61,32,11
4895,Cell5151,1,1,52,40,33,57,0
4896,Cell5152,1,28,4,3,11,3,25
4897,Cell5153,1,2,54,12,15,40,6
4898,Cell5154,1,6,46,10,19,39,3
4899,Cell5155,1,12,35,37,31,57,14
4900,Cell5156,1,18,32,2,5,10,24
4901,Cell5157,1,10,39,4,7,46,36
4902,Cell5158,1,8,6,20,63,2,2
4903,Cell5159,1,12,51,60,35,28,14
4904,Cell5160,1,31,21,21,46,16,38
4905,Cell5162,1,3,8,28,24,53,1
4906,Cell5163,1,1,18,5,3,61,8
4907,Cell5164,1,30,19,22,13,50,37
4908,Cell5165,1,21,50,58,21,54,26
4909,Cell5166,1,2,5,9,17,27,12
4910,Cell5167,1,13,34,35,1,22,16
4911,Cell5168,1,4,20,27,43,0,10
4912,Cell5169,1,4,3,61,62,15,17
4913,Cell5170,1,18,32,2,5,10,24
4914,Cell5171,1,25,2,38,37,12,28
4915,Cell5172,1,6,46,56,59,32,11
4916,Cell5173,1,18,32,2,5,10,24
4917,Cell5174,1,3,63,21,50,9,9
4918,Cell5175,1,25,2,63,37,12,28
4919,Cell5176,1,1,28,47,22,1,8
4920,Cell5177,1,10,31,7,60,9,12
4921,Cell5178,1,20,61,49,42,56,23
4922,Cell5179,1,31,21,36,46,33,38
4923,Cell5180,1,23,42,15,27,42,27
4924,Cell5181,1,18,32,2,5,10,24
4925,Cell5182,1,5,57,64,38,25,5
4926,Cell5183,1,7,1,33,49,38,13
4927,Cell5184,1,5,56,10,55,20,5
4928,Cell5185,1,14,47,53,26,45,19
4929,Cell5186,1,3,22,50,32,41,1
4930,Cell5187,1,3,63,17,50,53,9
4931,Cell5188,1,25,2,38,37,12,28
4932,Cell5189,1,10,31,7,60,9,12
4933,Cell5190,1,1,64,40,33,57,0
4934,Cell5191,1,8,6,33,63,2,2
4935,Cell5192,1,5,56,51,55,20,5
4936,Cell5193,1,16,29,55,57,29,20
4937,Cell5194,1,31,21,36,46,33,38
4938,Cell5195,1,4,44,46,61,32,10
4939,Cell5196,1,3,49,20,43,31,1
4940,Cell5197,1,19,59,8,14,58,22
4941,Cell5198,1,4,3,63,51,15,17
4942,Cell5199,1,12,10,34,4,37,4
4943,Cell5200,1,3,63,17,50,53,9
4944,Cell5201,1,25,2,38,37,12,28
4945,Cell5202,1,8,6,31,63,2,2
4946,Cell5203,1,4,20,62,43,0,10
4947,Cell5204,1,25,2,14,28,12,28
4948,Cell5205,1,2,30,37,54,17,1
4949,Cell5207,1,29,27,32,44,51,35
4950,Cell5208,1,1,28,57,53,48,0
4951,Cell5209,1,14,47,53,26,45,19
4952,Cell5210,1,1,64,30,33,57,0
4953,Cell5211,1,25,2,38,37,12,28
4954,Cell5212,1,20,61,49,42,56,23
4955,Cell5213,1,6,36,1,59,39,3
4956,Cell5214,1,3,22,16,32,53,1
4957,Cell5215,1,3,63,17,24,53,9
4958,Cell5216,1,23,42,15,27,42,27
4959,Cell5217,1,1,52,43,33,57,0
4960,Cell5218,1,2,30,12,17,17,6
4961,Cell5219,1,28,4,3,11,3,25
4962,Cell5220,1,4,15,46,61,32,11
4963,Cell5221,1,27,7,19,6,4,34
4964,Cell5222,1,6,16,44,45,30,8
4965,Cell5223,1,11,55,29,29,28,32
4966,Cell5224,1,4,20,62,43,0,10
4967,Cell5225,1,25,2,38,37,12,28
4968,Cell5226,1,7,45,45,10,40,14
4969,Cell5227,1,2,17,10,54,31,1
4970,Cell5228,1,10,39,4,7,38,36
4971,Cell5229,1,3,22,12,32,41,1
4972,Cell5230,1,1,28,61,53,48,0
4973,Cell5231,1,15,58,14,28,55,15
4974,Cell5232,1,21,50,58,21,54,26
4975,Cell5233,1,2,60,57,31,57,7
4976,Cell5234,1,8,38,41,23,43,2
4977,Cell5235,1,1,62,57,8,16,0
4978,Cell5237,1,21,50,58,21,54,26
4979,Cell5238,1,2,18,61,53,34,7
4980,Cell5239,1,26,33,24,30,62,30
4981,Cell5240,1,24,26,59,16,14,29
4982,Cell5241,1,1,43,5,3,1,8
4983,Cell5242,1,8,25,25,23,2,2
4984,Cell5243,1,2,5,21,17,27,6
4985,Cell5244,1,13,34,20,1,22,16
4986,Cell5245,1,3,8,17,50,9,9
4987,Cell5246,1,3,63,17,50,9,9
4988,Cell5247,1,8,25,31,23,43,2
4989,Cell5248,1,27,7,19,6,4,34
4990,Cell5249,1,5,15,6,61,59,11
4991,Cell5250,1,21,50,58,21,54,26
4992,Cell5252,1,25,2,38,37,12,28
4993,Cell5253,1,15,58,14,51,55,15
4994,Cell5254,1,18,32,2,5,10,24
4995,Cell5255,1,4,14,39,48,15,17
4996,Cell5256,1,11,55,29,2,7,32
4997,Cell5257,1,10,39,4,7,46,36
4998,Cell5258,1,21,50,58,21,54,26
4999,Cell5259,1,28,4,3,11,3,25
5000,Cell5260,1,31,21,36,46,33,38
5001,Cell5261,1,21,50,58,21,54,26
5002,Cell5262,1,6,46,6,19,39,3
5003,Cell5263,1,3,22,28,32,41,1
5004,Cell5264,1,22,24,11,34,26,18
5005,Cell5265,1,11,55,54,2,7,32
5006,Cell5266,1,3,63,17,50,53,9
5007,Cell5268,1,1,28,52,8,16,0
5008,Cell5269,1,4,14,48,48,19,17
5009,Cell5270,1,11,11,54,0,49,33
5010,Cell5271,1,18,32,2,5,10,24
5011,Cell5272,1,3,41,20,24,53,9
5012,Cell5273,1,15,58,14,28,55,15
5013,Cell5274,1,20,61,49,42,56,23
5014,Cell5275,1,31,21,36,46,16,38
5015,Cell5276,1,28,4,3,11,3,25
5016,Cell5278,1,5,57,23,38,25,5
5017,Cell5280,1,5,13,23,56,59,11
5018,Cell5281,1,16,29,55,57,29,20
5019,Cell5282,1,4,3,63,51,15,17
5020,Cell5283,1,4,44,16,62,32,10
5021,Cell5284,1,16,29,1,57,29,20
5022,Cell5285,1,2,18,61,53,34,7
5023,Cell5286,1,1,18,5,53,48,7
5024,Cell5287,1,1,64,29,33,57,0
5025,Cell5288,1,7,1,33,49,38,13
5026,Cell5289,1,6,16,10,19,23,3
5027,Cell5290,1,10,31,7,60,52,12
5028,Cell5291,1,22,24,11,34,26,18
5029,Cell5292,1,7,45,26,10,36,31
5030,Cell5293,1,8,25,25,23,43,2
5031,Cell5294,1,12,35,50,18,57,14
5032,Cell5295,1,25,2,38,37,12,28
5033,Cell5296,1,19,59,8,14,58,22
5034,Cell5297,1,10,31,7,60,9,12
5035,Cell5298,1,5,13,46,56,59,11
5036,Cell5299,1,30,19,22,13,50,37
5037,Cell5300,1,1,18,44,3,48,8
5038,Cell5301,1,30,19,22,13,50,37
5039,Cell5302,1,4,44,63,62,32,10
5040,Cell5303,1,25,2,20,37,12,28
5041,Cell5304,1,2,23,5,9,61,1
5042,Cell5305,1,30,19,22,13,50,37
5043,Cell5306,1,20,61,49,42,56,23
5044,Cell5308,1,3,22,28,32,41,1
5045,Cell5309,1,14,47,53,26,45,19
5046,Cell5311,1,3,8,30,50,9,9
5047,Cell5313,1,3,8,30,60,9,12
5048,Cell5314,1,2,18,45,53,34,7
5049,Cell5315,1,17,9,42,39,13,21
5050,Cell5316,1,7,6,31,63,2,13
5051,Cell5317,1,12,51,29,20,28,14
5052,Cell5318,1,1,28,47,22,48,0
5053,Cell5319,1,20,48,49,42,56,23
5054,Cell5320,1,15,58,48,28,55,15
5055,Cell5321,1,12,51,41,35,37,14
5056,Cell5322,1,8,9,25,63,2,2
5057,Cell5323,1,19,59,8,14,58,22
5058,Cell5324,1,9,10,34,4,37,4
5059,Cell5325,1,29,27,32,44,51,35
5060,Cell5326,1,16,29,55,57,29,20
5061,Cell5327,1,5,57,41,38,25,5
5062,Cell5328,1,3,22,28,32,41,1
5063,Cell5330,1,2,23,10,9,61,1
5064,Cell5331,1,29,27,32,44,51,35
5065,Cell5332,1,5,57,23,38,24,5
5066,Cell5333,1,3,63,17,50,53,9
5067,Cell5334,1,11,55,54,2,7,32
5068,Cell5335,1,8,38,41,52,37,2
5069,Cell5336,1,1,52,40,33,16,0
5070,Cell5337,1,9,10,34,4,37,4
5071,Cell5338,1,3,17,28,54,31,1
5072,Cell5339,1,3,17,61,43,31,1
5073,Cell5340,1,16,29,55,57,29,20
5074,Cell5341,1,28,4,3,11,3,25
5075,Cell5342,1,7,6,25,49,2,13
5076,Cell5343,1,17,9,42,39,13,21
5077,Cell5344,1,24,26,59,16,14,29
5078,Cell5345,1,9,40,29,47,6,4
5079,Cell5346,1,2,30,30,54,17,7
5080,Cell5347,1,16,1,29,49,38,20
5081,Cell5348,1,3,63,1,50,9,9
5082,Cell5349,1,12,35,33,18,57,14
5083,Cell5350,1,2,5,7,60,27,12
5084,Cell5351,1,8,38,41,52,43,2
5085,Cell5352,1,18,32,2,5,10,24
5086,Cell5353,1,31,21,36,46,33,38
5087,Cell5354,1,24,26,59,16,14,29
5088,Cell5355,1,17,9,62,39,2,2
5089,Cell5356,1,8,25,31,23,43,2
5090,Cell5357,1,12,35,43,18,57,14
5091,Cell5358,1,15,58,14,28,55,15
5092,Cell5359,1,1,62,47,25,1,0
5093,Cell5360,1,1,28,61,22,48,0
5094,Cell5361,1,8,38,6,52,43,2
5095,Cell5362,1,9,10,4,4,37,4
5096,Cell5363,1,15,58,14,28,55,15
5097,Cell5365,1,10,31,7,60,27,12
5098,Cell5366,1,27,7,19,6,4,34
5099,Cell5367,1,26,33,24,30,44,30
5100,Cell5368,1,7,45,26,10,36,31
5101,Cell5369,1,21,50,58,21,54,26
5102,Cell5370,1,1,62,52,8,16,0
5103,Cell5371,1,5,15,46,56,59,11
5104,Cell5372,1,6,46,46,59,39,3
5105,Cell5373,1,9,53,18,47,11,4
5106,Cell5374,1,27,7,19,6,4,34
5107,Cell5375,1,5,57,23,38,24,5
5108,Cell5376,1,5,57,23,38,25,5
5109,Cell5377,1,5,16,9,19,25,3
5110,Cell5378,1,3,63,17,50,53,9
5111,Cell5379,1,21,50,58,21,54,26
5112,Cell5380,1,31,21,36,46,33,38
5113,Cell5382,1,28,4,61,11,3,25
5114,Cell5383,1,17,9,42,39,13,21
5115,Cell5384,1,18,32,2,5,10,24
5116,Cell5385,1,29,27,32,44,51,35
5117,Cell5386,1,28,4,3,11,3,25
5118,Cell5387,1,5,56,51,55,20,5
5119,Cell5388,1,12,51,29,20,28,14
5120,Cell5389,1,6,36,1,59,23,3
5121,Cell5390,1,21,50,58,21,54,26
5122,Cell5391,1,8,6,25,63,2,2
