,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
4984,Cell5248,1,15,3,3,3,0,17
4985,Cell5249,1,7,2,2,2,3,16
4986,Cell5250,1,5,1,1,0,1,3
4987,Cell5252,1,9,2,4,1,2,8
4988,Cell5253,1,6,2,2,2,3,7
4989,Cell5254,1,6,2,2,2,3,0
4990,Cell5255,1,1,2,4,1,2,5
4991,Cell5256,1,4,3,3,3,0,9
4992,Cell5257,1,6,2,2,2,3,7
4993,Cell5258,1,11,1,1,0,1,3
4994,Cell5259,1,2,2,2,2,3,1
4995,Cell5260,1,1,2,4,1,2,4
4996,Cell5261,1,16,4,1,0,1,24
4997,Cell5262,1,2,2,2,2,3,15
4998,Cell5263,1,15,3,3,3,0,17
4999,Cell5264,1,7,2,2,2,3,0
5000,Cell5265,1,5,1,1,0,1,21
5001,Cell5266,1,6,2,2,2,3,7
5002,Cell5268,1,3,1,1,0,1,21
5003,Cell5269,1,9,2,4,1,2,8
5004,Cell5270,1,3,4,1,0,1,2
5005,Cell5271,1,14,2,2,2,3,7
5006,Cell5272,1,4,3,3,3,0,9
5007,Cell5273,1,6,2,2,2,3,7
5008,Cell5274,1,10,2,4,1,2,22
5009,Cell5275,1,9,2,4,1,2,8
5010,Cell5276,1,6,2,2,2,3,0
5011,Cell5278,1,4,3,3,3,0,11
5012,Cell5280,1,4,3,3,3,0,11
5013,Cell5281,1,11,1,1,0,1,3
5014,Cell5282,1,3,4,1,0,1,21
5015,Cell5283,1,6,2,2,2,3,0
5016,Cell5284,1,3,4,1,0,1,2
5017,Cell5285,1,3,1,1,0,1,21
5018,Cell5286,1,2,2,2,2,3,1
5019,Cell5287,1,4,3,3,3,0,11
5020,Cell5288,1,4,3,3,3,0,9
5021,Cell5289,1,2,2,2,2,3,1
5022,Cell5290,1,6,2,2,2,3,0
5023,Cell5291,1,2,2,2,2,3,1
5024,Cell5292,1,4,3,3,3,0,9
5025,Cell5293,1,8,3,3,3,0,6
5026,Cell5294,1,5,1,1,0,1,21
5027,Cell5295,1,13,2,4,1,2,4
5028,Cell5296,1,7,2,2,2,3,0
5029,Cell5297,1,6,2,2,2,3,0
5030,Cell5298,1,9,2,4,1,2,8
5031,Cell5299,1,12,3,3,3,0,18
5032,Cell5300,1,10,2,4,1,2,22
5033,Cell5301,1,4,3,3,3,0,11
5034,Cell5302,1,11,4,1,0,1,2
5035,Cell5303,1,4,3,3,3,0,9
5036,Cell5304,1,6,2,2,2,3,0
5037,Cell5305,1,8,3,3,3,0,6
5038,Cell5306,1,10,2,4,1,2,22
5039,Cell5308,1,8,3,3,3,0,6
5040,Cell5309,1,3,4,1,0,1,2
5041,Cell5311,1,4,3,3,3,0,11
5042,Cell5313,1,17,3,3,3,0,23
5043,Cell5314,1,10,2,4,1,2,26
5044,Cell5315,1,10,2,4,1,2,22
5045,Cell5316,1,17,3,3,3,0,23
5046,Cell5317,1,12,3,3,3,0,18
5047,Cell5318,1,1,2,4,1,2,12
5048,Cell5319,1,1,2,4,1,2,4
5049,Cell5320,1,1,2,4,1,2,4
5050,Cell5321,1,9,2,4,1,2,8
5051,Cell5322,1,17,3,3,3,0,23
5052,Cell5323,1,6,2,2,2,3,0
5053,Cell5324,1,10,2,4,1,2,26
5054,Cell5325,1,4,3,3,3,0,11
5055,Cell5326,1,5,1,1,0,1,10
5056,Cell5327,1,13,2,4,1,2,13
5057,Cell5328,1,17,3,3,3,0,23
5058,Cell5330,1,14,2,2,2,3,25
5059,Cell5331,1,12,3,3,3,0,19
5060,Cell5332,1,15,3,3,3,0,17
5061,Cell5333,1,14,2,2,2,3,25
5062,Cell5334,1,5,1,1,0,1,10
5063,Cell5335,1,13,2,4,1,2,13
5064,Cell5336,1,10,2,4,1,2,26
5065,Cell5337,1,9,2,4,1,2,8
5066,Cell5338,1,4,3,3,3,0,11
5067,Cell5339,1,5,1,1,0,1,10
5068,Cell5340,1,5,1,1,0,1,3
5069,Cell5341,1,2,2,2,2,3,1
5070,Cell5342,1,4,3,3,3,0,9
5071,Cell5343,1,10,2,4,1,2,22
5072,Cell5344,1,5,1,1,0,1,20
5073,Cell5345,1,12,3,3,3,0,19
5074,Cell5346,1,12,3,3,3,0,19
5075,Cell5347,1,4,3,3,3,0,11
5076,Cell5348,1,3,1,1,0,1,21
5077,Cell5349,1,8,3,3,3,0,6
5078,Cell5350,1,7,2,2,2,3,16
5079,Cell5351,1,1,2,4,1,2,5
5080,Cell5352,1,2,2,2,2,3,15
5081,Cell5353,1,1,2,4,1,2,5
5082,Cell5354,1,3,4,1,0,1,2
5083,Cell5355,1,5,1,1,0,1,21
5084,Cell5357,1,1,2,4,1,2,4
5085,Cell5358,1,2,2,2,2,3,1
5086,Cell5359,1,1,2,4,1,2,5
5087,Cell5360,1,5,1,1,0,1,21
5088,Cell5361,1,14,2,2,2,3,25
5089,Cell5362,1,2,2,2,2,3,1
5090,Cell5363,1,7,2,2,2,3,16
5091,Cell5365,1,14,2,2,2,3,25
5092,Cell5366,1,15,3,3,3,0,17
5093,Cell5367,1,8,3,3,3,0,19
5094,Cell5368,1,12,3,3,3,0,18
5095,Cell5369,1,11,4,1,0,1,3
5096,Cell5370,1,3,4,1,0,1,21
5097,Cell5371,1,9,2,4,1,2,8
5098,Cell5372,1,10,2,4,1,2,22
5099,Cell5373,1,15,3,3,3,0,17
5100,Cell5374,1,12,3,3,3,0,18
5101,Cell5375,1,4,3,3,3,0,9
5102,Cell5376,1,15,3,3,3,0,17
5103,Cell5377,1,6,2,2,2,3,7
5104,Cell5378,1,7,2,2,2,3,16
5105,Cell5379,1,16,4,1,0,1,24
5106,Cell5380,1,9,2,4,1,2,8
5107,Cell5382,1,3,4,1,0,1,2
5108,Cell5383,1,1,2,4,1,2,4
5109,Cell5384,1,7,2,2,2,3,16
5110,Cell5385,1,4,3,3,3,0,9
5111,Cell5386,1,6,2,2,2,3,7
5112,Cell5387,1,3,4,1,0,1,14
5113,Cell5388,1,4,3,3,3,0,11
5114,Cell5389,1,3,4,1,0,1,21
5115,Cell5390,1,16,4,1,0,1,24
5116,Cell5391,1,12,3,3,3,0,18
5117,Cell5392,1,5,1,1,0,1,10
5118,Cell5393,1,9,2,4,1,2,12
5119,Cell5394,1,13,2,4,1,2,4
5120,Cell5395,1,10,2,4,1,2,12
5121,Cell5396,1,11,4,1,0,1,3
5122,Cell5397,1,5,1,1,0,1,10
5123,Cell5398,1,17,3,3,3,0,23
5124,Cell5399,1,12,3,3,3,0,18
5125,Cell5401,1,1,2,4,1,2,5
5126,Cell5402,1,1,2,4,1,2,4
5127,Cell5403,1,5,1,1,0,1,21
5128,Cell5404,1,13,2,4,1,2,4
5129,Cell5405,1,2,2,2,2,3,27
5130,Cell5406,1,1,2,4,1,2,4
5131,Cell5407,1,9,2,4,1,2,8
5132,Cell5408,1,1,2,4,1,2,4
5133,Cell5409,1,8,3,3,3,0,6
5134,Cell5410,1,8,3,3,3,0,6
5135,Cell5411,1,1,2,4,1,2,4
5136,Cell5412,1,11,1,1,0,1,3
5137,Cell5413,1,2,2,2,2,3,15
5138,Cell5415,1,12,3,3,3,0,18
5139,Cell5416,1,3,4,1,0,1,2
5140,Cell5417,1,3,4,1,0,1,14
5141,Cell5418,1,13,2,4,1,2,13
5142,Cell5419,1,1,2,4,1,2,4
5143,Cell5420,1,10,2,4,1,2,26
5144,Cell5421,1,11,1,1,0,1,3
5145,Cell5422,1,2,2,2,2,3,15
5146,Cell5423,1,1,2,4,1,2,12
5147,Cell5424,1,18,1,1,0,1,20
5148,Cell5425,1,3,4,1,0,1,14
5149,Cell5426,1,4,3,3,3,0,11
5150,Cell5428,1,11,1,1,0,1,3
5151,Cell5429,1,2,2,2,2,3,1
5152,Cell5430,1,3,4,1,0,1,21
5153,Cell5431,1,2,2,2,2,3,1
5154,Cell5432,1,1,2,4,1,2,12
5155,Cell5433,1,5,1,1,0,1,10
5156,Cell5434,1,3,4,1,0,1,14
5157,Cell5435,1,4,3,3,3,0,11
5158,Cell5436,1,9,2,4,1,2,12
5159,Cell5437,1,1,2,4,1,2,5
5160,Cell5438,1,1,2,4,1,2,4
5161,Cell5439,1,12,3,3,3,0,19
5162,Cell5440,1,16,4,1,0,1,24
5163,Cell5441,1,3,4,1,0,1,14
5164,Cell5442,1,6,2,2,2,3,0
5165,Cell5443,1,10,2,4,1,2,22
5166,Cell5444,1,2,2,2,2,3,15
5167,Cell5445,1,13,2,4,1,2,4
5168,Cell5446,1,5,1,1,0,1,10
5169,Cell5447,1,2,2,2,2,3,1
5170,Cell5448,1,2,2,2,2,3,1
5171,Cell5449,1,2,2,2,2,3,15
5172,Cell5450,1,1,2,4,1,2,5
5173,Cell5451,1,1,2,4,1,2,4
5174,Cell5452,1,12,3,3,3,0,19
5175,Cell5453,1,13,2,4,1,2,13
5176,Cell5454,1,13,2,4,1,2,13
5177,Cell5455,1,1,2,4,1,2,4
5178,Cell5456,1,6,2,2,2,3,0
5179,Cell5457,1,2,2,2,2,3,15
5180,Cell5458,1,12,3,3,3,0,19
5181,Cell5459,1,4,3,3,3,0,9
5182,Cell5460,1,1,2,4,1,2,4
5183,Cell5461,1,5,1,1,0,1,10
5184,Cell5462,1,13,2,4,1,2,13
5185,Cell5463,1,14,2,2,2,3,25
5186,Cell5464,1,16,4,1,0,1,24
5187,Cell5465,1,4,3,3,3,0,9
5188,Cell5466,1,10,2,4,1,2,22
5189,Cell5467,1,17,3,3,3,0,23
5190,Cell5468,1,6,2,2,2,3,7
5191,Cell5469,1,9,2,4,1,2,8
5192,Cell5470,1,5,1,1,0,1,10
5193,Cell5471,1,12,3,3,3,0,18
5194,Cell5472,1,3,4,1,0,1,14
5195,Cell5473,1,6,2,2,2,3,0
5196,Cell5474,1,8,3,3,3,0,6
5197,Cell5475,1,2,2,2,2,3,27
5198,Cell5476,1,10,2,4,1,2,26
5199,Cell5477,1,11,4,1,0,1,2
5200,Cell5478,1,18,1,1,0,1,20
5201,Cell5479,1,1,2,4,1,2,12
5202,Cell5480,1,14,2,2,2,3,7
5203,Cell5481,1,15,3,3,3,0,17
5204,Cell5482,1,6,2,2,2,3,0
5205,Cell5483,1,13,2,4,1,2,13
5206,Cell5484,1,12,3,3,3,0,18
5207,Cell5485,1,2,2,2,2,3,27
5208,Cell5486,1,2,2,2,2,3,15
5209,Cell5487,1,5,1,1,0,1,10
5210,Cell5488,1,7,2,2,2,3,0
5211,Cell5489,1,5,1,1,0,1,21
5212,Cell5490,1,9,2,4,1,2,8
5213,Cell5493,1,10,2,4,1,2,26
5214,Cell5494,1,15,3,3,3,0,17
5215,Cell5495,1,6,2,2,2,3,7
5216,Cell5496,1,10,2,4,1,2,12
5217,Cell5497,1,3,4,1,0,1,2
5218,Cell5498,1,4,3,3,3,0,11
5219,Cell5499,1,6,2,2,2,3,7
5220,Cell5500,1,4,3,3,3,0,9
5221,Cell5501,1,6,2,2,2,3,7
5222,Cell5502,1,7,2,2,2,3,15
5223,Cell5503,1,2,2,2,2,3,1
5224,Cell5504,1,7,2,2,2,3,0
5225,Cell5505,1,7,2,2,2,3,0
5226,Cell5506,1,5,1,1,0,1,10
5227,Cell5507,1,3,4,1,0,1,2
5228,Cell5508,1,6,2,2,2,3,0
5229,Cell5509,1,5,1,1,0,1,20
5230,Cell5510,1,5,1,1,0,1,21
5231,Cell5511,1,1,2,4,1,2,12
5232,Cell5513,1,2,2,2,2,3,1
5233,Cell5514,1,14,2,2,2,3,25
5234,Cell5515,1,1,2,4,1,2,4
5235,Cell5516,1,9,2,4,1,2,8
5236,Cell5517,1,10,2,4,1,2,12
5237,Cell5518,1,5,1,1,0,1,20
5238,Cell5519,1,10,2,4,1,2,22
5239,Cell5520,1,14,2,2,2,3,25
5240,Cell5522,1,2,2,2,2,3,1
5241,Cell5523,1,14,2,2,2,3,25
5242,Cell5524,1,8,3,3,3,0,6
5243,Cell5525,1,15,3,3,3,0,17
5244,Cell5526,1,13,2,4,1,2,4
5245,Cell5527,1,1,2,4,1,2,4
5246,Cell5528,1,14,2,2,2,3,25
5247,Cell5529,1,6,2,2,2,3,0
5248,Cell5530,1,13,2,4,1,2,13
5249,Cell5531,1,4,3,3,3,0,9
5250,Cell5532,1,9,2,4,1,2,8
5251,Cell5533,1,1,2,4,1,2,5
5252,Cell5534,1,11,1,1,0,1,3
5253,Cell5535,1,5,1,1,0,1,10
5254,Cell5536,1,9,2,4,1,2,12
5255,Cell5537,1,16,4,1,0,1,24
5256,Cell5538,1,18,1,1,0,1,20
5257,Cell5539,1,8,3,3,3,0,6
5258,Cell5540,1,3,4,1,0,1,2
5259,Cell5542,1,4,3,3,3,0,9
5260,Cell5543,1,2,2,2,2,3,1
5261,Cell5544,1,10,2,4,1,2,22
5262,Cell5545,1,10,2,4,1,2,22
5263,Cell5546,1,7,2,2,2,3,15
5264,Cell5547,1,2,2,2,2,3,1
5265,Cell5548,1,9,2,4,1,2,8
5266,Cell5549,1,12,3,3,3,0,19
5267,Cell5550,1,11,4,1,0,1,24
5268,Cell5551,1,16,4,1,0,1,24
5269,Cell5552,1,16,4,1,0,1,24
5270,Cell5553,1,1,2,4,1,2,5
5271,Cell5554,1,8,3,3,3,0,6
5272,Cell5555,1,1,2,4,1,2,4
5273,Cell5556,1,12,3,3,3,0,18
5274,Cell5557,1,1,2,4,1,2,5
5275,Cell5559,1,4,3,3,3,0,9
5276,Cell5560,1,13,2,4,1,2,13
5277,Cell5561,1,9,2,4,1,2,12
5278,Cell5562,1,10,2,4,1,2,22
5279,Cell5563,1,7,2,2,2,3,15
5280,Cell5564,1,11,4,1,0,1,3
5281,Cell5565,1,15,3,3,3,0,17
5282,Cell5566,1,2,2,2,2,3,1
5283,Cell5567,1,11,4,1,0,1,3
5284,Cell5568,1,7,2,2,2,3,16
5285,Cell5569,1,13,2,4,1,2,13
5286,Cell5570,1,4,3,3,3,0,9
5287,Cell5571,1,5,1,1,0,1,21
5288,Cell5572,1,10,2,4,1,2,12
5289,Cell5573,1,4,3,3,3,0,9
5290,Cell5574,1,4,3,3,3,0,9
5291,Cell5575,1,5,1,1,0,1,20
5292,Cell5576,1,14,2,2,2,3,7
5293,Cell5577,1,1,2,4,1,2,4
5294,Cell5578,1,4,3,3,3,0,11
5295,Cell5579,1,11,1,1,0,1,3
5296,Cell5580,1,1,2,4,1,2,5
5297,Cell5582,1,4,3,3,3,0,11
5298,Cell5583,1,2,2,2,2,3,27
5299,Cell5584,1,8,3,3,3,0,6
5300,Cell5585,1,17,3,3,3,0,23
5301,Cell5586,1,5,1,1,0,1,10
5302,Cell5587,1,12,3,3,3,0,18
5303,Cell5588,1,4,3,3,3,0,9
5304,Cell5589,1,11,4,1,0,1,3
5305,Cell5590,1,2,2,2,2,3,1
5306,Cell5591,1,3,4,1,0,1,2
5307,Cell5592,1,15,3,3,3,0,17
5308,Cell5593,1,3,4,1,0,1,14
5309,Cell5594,1,2,2,2,2,3,1
5310,Cell5595,1,9,2,4,1,2,8
5311,Cell5596,1,13,2,4,1,2,4
5312,Cell5597,1,7,2,2,2,3,16
5313,Cell5598,1,2,2,2,2,3,15
5314,Cell5599,1,1,2,4,1,2,4
5315,Cell5600,1,1,2,4,1,2,5
5316,Cell5601,1,18,1,1,0,1,20
5317,Cell5602,1,18,1,1,0,1,20
5318,Cell5603,1,16,4,1,0,1,2
5319,Cell5604,1,4,3,3,3,0,9
5320,Cell5605,1,7,2,2,2,3,0
5321,Cell5606,1,4,3,3,3,0,9
5322,Cell5607,1,1,2,4,1,2,4
5323,Cell5608,1,2,2,2,2,3,1
5324,Cell5609,1,4,3,3,3,0,9
5325,Cell5610,1,4,3,3,3,0,11
5326,Cell5611,1,9,2,4,1,2,12
5327,Cell5612,1,14,2,2,2,3,25
5328,Cell5613,1,18,1,1,0,1,20
5329,Cell5614,1,4,3,3,3,0,11
5330,Cell5615,1,10,2,4,1,2,22
5331,Cell5616,1,5,1,1,0,1,20
5332,Cell5617,1,1,2,4,1,2,4
5333,Cell5618,1,4,3,3,3,0,11
5334,Cell5619,1,4,3,3,3,0,11
5335,Cell5620,1,7,2,2,2,3,16
5336,Cell5621,1,13,2,4,1,2,13
5337,Cell5622,1,4,3,3,3,0,9
5338,Cell5623,1,5,1,1,0,1,21
5339,Cell5624,1,15,3,3,3,0,17
5340,Cell5625,1,1,2,4,1,2,5
5341,Cell5626,1,1,2,4,1,2,5
5342,Cell5628,1,14,2,2,2,3,7
5343,Cell5629,1,6,2,2,2,3,0
5344,Cell5630,1,5,1,1,0,1,10
5345,Cell5631,1,7,2,2,2,3,15
5346,Cell5632,1,14,2,2,2,3,25
5347,Cell5633,1,14,2,2,2,3,25
5348,Cell5634,1,7,2,2,2,3,16
5349,Cell5635,1,15,3,3,3,0,17
5350,Cell5636,1,9,2,4,1,2,12
5351,Cell5637,1,18,1,1,0,1,20
5352,Cell5638,1,2,2,2,2,3,1
5353,Cell5639,1,1,2,4,1,2,5
5354,Cell5640,1,5,1,1,0,1,21
5355,Cell5641,1,17,3,3,3,0,23
5356,Cell5642,1,12,3,3,3,0,18
5357,Cell5643,1,1,2,4,1,2,4
5358,Cell5644,1,12,3,3,3,0,18
5359,Cell5645,1,1,2,4,1,2,5
5360,Cell5646,1,2,2,2,2,3,15
5361,Cell5647,1,17,3,3,3,0,23
5362,Cell5648,1,18,1,1,0,1,20
5363,Cell5649,1,9,2,4,1,2,12
5364,Cell5650,1,8,3,3,3,0,6
5365,Cell5651,1,10,2,4,1,2,26
5366,Cell5652,1,5,1,1,0,1,21
5367,Cell5653,1,4,3,3,3,0,9
5368,Cell5654,1,17,3,3,3,0,23
5369,Cell5655,1,7,2,2,2,3,15
5370,Cell5656,1,3,1,1,0,1,21
5371,Cell5657,1,9,2,4,1,2,12
5372,Cell5658,1,13,2,4,1,2,13
5373,Cell5659,1,1,2,4,1,2,5
5374,Cell5660,1,13,2,4,1,2,13
5375,Cell5661,1,4,3,3,3,0,11
5376,Cell5662,1,2,2,2,2,3,1
5377,Cell5663,1,6,2,2,2,3,7
5378,Cell5664,1,7,2,2,2,3,1
5379,Cell5665,1,11,1,1,0,1,3
5380,Cell5666,1,14,2,2,2,3,7
5381,Cell5667,1,1,2,4,1,2,4
5382,Cell5668,1,7,2,2,2,3,0
5383,Cell5669,1,3,4,1,0,1,14
5384,Cell5670,1,3,4,1,0,1,14
5385,Cell5671,1,11,1,1,0,1,3
5386,Cell5672,1,8,3,3,3,0,19
5387,Cell5673,1,17,3,3,3,0,23
5388,Cell5674,1,10,2,4,1,2,22
5389,Cell5675,1,9,2,4,1,2,12
5390,Cell5676,1,2,2,2,2,3,1
5391,Cell5677,1,3,4,1,0,1,21
5392,Cell5678,1,2,2,2,2,3,1
5393,Cell5679,1,12,3,3,3,0,18
5394,Cell5680,1,12,3,3,3,0,18
5395,Cell5681,1,10,2,4,1,2,22
5396,Cell5683,1,6,2,2,2,3,0
5397,Cell5684,1,1,2,4,1,2,5
5398,Cell5685,1,5,1,1,0,1,3
5399,Cell5686,1,6,2,2,2,3,7
5400,Cell5687,1,9,2,4,1,2,8
5401,Cell5688,1,11,1,1,0,1,3
5402,Cell5689,1,8,3,3,3,0,6
5403,Cell5690,1,10,2,4,1,2,26
5404,Cell5691,1,18,1,1,0,1,20
5405,Cell5692,1,15,3,3,3,0,17
5406,Cell5693,1,4,3,3,3,0,11
5407,Cell5694,1,10,2,4,1,2,22
5408,Cell5695,1,5,1,1,0,1,10
5409,Cell5696,1,1,2,4,1,2,12
5410,Cell5697,1,2,2,2,2,3,15
5411,Cell5698,1,8,3,3,3,0,6
5412,Cell5699,1,9,2,4,1,2,8
5413,Cell5700,1,3,4,1,0,1,14
5414,Cell5701,1,4,3,3,3,0,11
5415,Cell5702,1,16,4,1,0,1,24
5416,Cell5703,1,5,1,1,0,1,10
5417,Cell5704,1,3,4,1,0,1,14
5418,Cell5705,1,3,4,1,0,1,14
5419,Cell5706,1,10,2,4,1,2,22
5420,Cell5707,1,2,2,2,2,3,15
5421,Cell5708,1,8,3,3,3,0,6
5422,Cell5709,1,12,3,3,3,0,19
5423,Cell5710,1,16,4,1,0,1,2
5424,Cell5711,1,4,3,3,3,0,9
5425,Cell5712,1,17,3,3,3,0,23
5426,Cell5713,1,3,4,1,0,1,2
5427,Cell5714,1,16,4,1,0,1,2
5428,Cell5715,1,3,1,1,0,1,21
5429,Cell5716,1,1,2,4,1,2,5
5430,Cell5717,1,1,2,4,1,2,4
5431,Cell5718,1,14,2,2,2,3,7
5432,Cell5719,1,5,1,1,0,1,10
5433,Cell5720,1,10,2,4,1,2,22
5434,Cell5721,1,7,2,2,2,3,16
5435,Cell5722,1,13,2,4,1,2,13
5436,Cell5723,1,14,2,2,2,3,7
5437,Cell5724,1,9,2,4,1,2,8
5438,Cell5725,1,3,4,1,0,1,2
5439,Cell5726,1,3,4,1,0,1,14
5440,Cell5727,1,7,2,2,2,3,15
5441,Cell5728,1,3,4,1,0,1,14
5442,Cell5729,1,8,3,3,3,0,6
5443,Cell5730,1,4,3,3,3,0,9
5444,Cell5731,1,18,1,1,0,1,20
5445,Cell5732,1,3,4,1,0,1,2
5446,Cell5733,1,3,4,1,0,1,2
5447,Cell5734,1,9,2,4,1,2,8
5448,Cell5735,1,4,3,3,3,0,9
5449,Cell5736,1,10,2,4,1,2,22
5450,Cell5737,1,3,4,1,0,1,14
5451,Cell5738,1,9,2,4,1,2,8
5452,Cell5739,1,1,2,4,1,2,12
5453,Cell5741,1,5,1,1,0,1,10
5454,Cell5742,1,10,2,4,1,2,22
5455,Cell5743,1,9,2,4,1,2,12
5456,Cell5744,1,14,2,2,2,3,25
5457,Cell5745,1,14,2,2,2,3,25
5458,Cell5746,1,14,2,2,2,3,25
5459,Cell5747,1,2,2,2,2,3,1
5460,Cell5748,1,3,4,1,0,1,14
5461,Cell5749,1,2,2,2,2,3,1
5462,Cell5750,1,9,2,4,1,2,12
5463,Cell5751,1,13,2,4,1,2,13
5464,Cell5752,1,13,2,4,1,2,13
5465,Cell5753,1,5,1,1,0,1,20
5466,Cell5754,1,6,2,2,2,3,7
5467,Cell5755,1,11,1,1,0,1,3
5468,Cell5757,1,2,2,2,2,3,27
5469,Cell5758,1,8,3,3,3,0,6
5470,Cell5759,1,4,3,3,3,0,11
5471,Cell5760,1,6,2,2,2,3,0
5472,Cell5761,1,1,2,4,1,2,4
5473,Cell5762,1,17,3,3,3,0,23
5474,Cell5763,1,3,4,1,0,1,14
5475,Cell5764,1,8,3,3,3,0,6
5476,Cell5765,1,12,3,3,3,0,19
5477,Cell5766,1,3,4,1,0,1,14
5478,Cell5767,1,2,2,2,2,3,1
5479,Cell5768,1,6,2,2,2,3,7
5480,Cell5769,1,9,2,4,1,2,12
5481,Cell5770,1,10,2,4,1,2,26
5482,Cell5771,1,6,2,2,2,3,7
5483,Cell5772,1,5,1,1,0,1,10
5484,Cell5773,1,7,2,2,2,3,0
5485,Cell5774,1,4,3,3,3,0,9
5486,Cell5775,1,4,3,3,3,0,9
5487,Cell5776,1,4,3,3,3,0,11
5488,Cell5777,1,3,4,1,0,1,2
5489,Cell5778,1,1,2,4,1,2,5
5490,Cell5779,1,15,3,3,3,0,17
5491,Cell5780,1,17,3,3,3,0,23
5492,Cell5781,1,9,2,4,1,2,8
5493,Cell5782,1,1,2,4,1,2,4
5494,Cell5783,1,3,4,1,0,1,2
5495,Cell5784,1,5,1,1,0,1,10
5496,Cell5785,1,5,1,1,0,1,10
5497,Cell5786,1,7,2,2,2,3,16
5498,Cell5787,1,4,3,3,3,0,9
5499,Cell5788,1,4,3,3,3,0,11
5500,Cell5789,1,4,3,3,3,0,9
5501,Cell5790,1,9,2,4,1,2,8
5502,Cell5791,1,2,2,2,2,3,1
5503,Cell5792,1,5,1,1,0,1,20
5504,Cell5793,1,4,3,3,3,0,11
5505,Cell5794,1,4,3,3,3,0,11
5506,Cell5795,1,17,3,3,3,0,23
5507,Cell5796,1,9,2,4,1,2,8
5508,Cell5797,1,3,4,1,0,1,2
5509,Cell5798,1,10,2,4,1,2,22
5510,Cell5799,1,2,2,2,2,3,1
5511,Cell5800,1,12,3,3,3,0,18
5512,Cell5801,1,18,4,1,0,1,14
5513,Cell5802,1,10,2,4,1,2,22
5514,Cell5803,1,16,4,1,0,1,24
5515,Cell5804,1,4,3,3,3,0,11
5516,Cell5805,1,1,2,4,1,2,4
5517,Cell5806,1,10,2,4,1,2,26
5518,Cell5807,1,16,4,1,0,1,24
5519,Cell5808,1,15,3,3,3,0,17
5520,Cell5809,1,3,4,1,0,1,14
5521,Cell5810,1,1,2,4,1,2,5
5522,Cell5811,1,1,2,4,1,2,4
5523,Cell5812,1,11,1,1,0,1,3
5524,Cell5813,1,18,1,1,0,1,20
5525,Cell5814,1,13,2,4,1,2,13
5526,Cell5815,1,10,2,4,1,2,26
5527,Cell5817,1,5,1,1,0,1,21
5528,Cell5818,1,18,1,1,0,1,20
5529,Cell5819,1,6,2,2,2,3,0
5530,Cell5820,1,1,2,4,1,2,4
5531,Cell5821,1,7,2,2,2,3,16
5532,Cell5822,1,13,2,4,1,2,13
5533,Cell5823,1,14,2,2,2,3,7
5534,Cell5824,1,1,2,4,1,2,5
5535,Cell5825,1,9,2,4,1,2,8
5536,Cell5826,1,1,2,4,1,2,4
5537,Cell5827,1,15,3,3,3,0,17
5538,Cell5828,1,10,2,4,1,2,22
5539,Cell5829,1,7,2,2,2,3,16
5540,Cell5830,1,1,2,4,1,2,4
5541,Cell5831,1,1,2,4,1,2,4
5542,Cell5832,1,16,4,1,0,1,24
5543,Cell5833,1,7,2,2,2,3,0
5544,Cell5834,1,8,3,3,3,0,19
5545,Cell5835,1,1,2,4,1,2,12
5546,Cell5836,1,18,1,1,0,1,20
5547,Cell5837,1,2,2,2,2,3,27
5548,Cell5838,1,13,2,4,1,2,4
5549,Cell5839,1,7,2,2,2,3,15
5550,Cell5840,1,15,3,3,3,0,17
5551,Cell5841,1,9,2,4,1,2,12
5552,Cell5842,1,6,2,2,2,3,0
5553,Cell5843,1,11,1,1,0,1,3
5554,Cell5844,1,8,3,3,3,0,19
5555,Cell5845,1,2,2,2,2,3,27
5556,Cell5846,1,6,2,2,2,3,0
5557,Cell5847,1,17,3,3,3,0,23
5558,Cell5848,1,1,2,4,1,2,12
5559,Cell5850,1,9,2,4,1,2,8
5560,Cell5851,1,2,2,2,2,3,1
5561,Cell5852,1,16,4,1,0,1,24
5562,Cell5855,1,10,2,4,1,2,22
5563,Cell5856,1,12,3,3,3,0,18
5564,Cell5857,1,2,2,2,2,3,1
5565,Cell5858,1,1,2,4,1,2,4
5566,Cell5859,1,11,1,1,0,1,3
5567,Cell5860,1,16,4,1,0,1,24
5568,Cell5861,1,16,4,1,0,1,2
5569,Cell5862,1,14,2,2,2,3,7
5570,Cell5863,1,4,3,3,3,0,9
5571,Cell5864,1,2,2,2,2,3,15
5572,Cell5865,1,5,1,1,0,1,10
5573,Cell5866,1,12,3,3,3,0,18
5574,Cell5867,1,18,1,1,0,1,20
5575,Cell5868,1,5,1,1,0,1,3
5576,Cell5869,1,7,2,2,2,3,0
5577,Cell5870,1,1,2,4,1,2,5
5578,Cell5871,1,12,3,3,3,0,18
5579,Cell5872,1,2,2,2,2,3,15
5580,Cell5873,1,5,1,1,0,1,3
5581,Cell5874,1,12,3,3,3,0,18
5582,Cell5876,1,6,2,2,2,3,0
5583,Cell5877,1,5,1,1,0,1,21
5584,Cell5878,1,15,3,3,3,0,17
5585,Cell5879,1,15,3,3,3,0,17
5586,Cell5880,1,1,2,4,1,2,4
5587,Cell5881,1,10,2,4,1,2,26
5588,Cell5882,1,12,3,3,3,0,18
5589,Cell5883,1,1,2,4,1,2,5
