,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
5361,Cell5637,1,18,22,29,15,2,16
5362,Cell5638,1,7,28,8,0,11,3
5363,Cell5639,1,5,31,23,23,25,5
5364,Cell5640,1,18,22,29,15,2,16
5365,Cell5641,1,28,32,11,14,4,24
5366,Cell5642,1,5,31,16,23,25,5
5367,Cell5643,1,27,4,24,2,17,23
5368,Cell5644,1,20,26,10,27,3,12
5369,Cell5645,1,22,9,19,25,5,18
5370,Cell5646,1,21,5,2,26,7,17
5371,Cell5647,1,16,8,13,29,21,14
5372,Cell5648,1,24,6,27,24,13,20
5373,Cell5649,1,5,31,23,23,25,5
5374,Cell5650,1,28,32,11,14,4,24
5375,Cell5651,1,1,29,18,30,6,0
5376,Cell5652,1,24,6,27,24,13,20
5377,Cell5653,1,2,18,16,6,19,29
5378,Cell5654,1,25,7,17,20,31,21
5379,Cell5655,1,7,28,8,0,11,3
5380,Cell5656,1,23,21,32,13,0,19
5381,Cell5657,1,19,13,20,18,9,15
5382,Cell5658,1,22,9,19,25,5,18
5383,Cell5659,1,9,3,25,22,15,6
5384,Cell5660,1,5,31,23,23,25,5
5385,Cell5661,1,16,8,13,29,21,14
5386,Cell5662,1,7,28,8,0,11,3
5387,Cell5663,1,6,15,7,4,12,4
5388,Cell5664,1,21,5,2,26,7,17
5389,Cell5665,1,18,22,29,15,2,16
5390,Cell5666,1,7,28,8,0,11,3
5391,Cell5667,1,11,1,22,8,28,8
5392,Cell5668,1,12,1,4,17,1,9
5393,Cell5669,1,24,6,27,24,13,20
5394,Cell5670,1,3,28,1,19,30,2
5395,Cell5671,1,15,25,28,11,18,10
5396,Cell5672,1,16,8,13,29,21,14
5397,Cell5673,1,2,10,12,31,24,25
5398,Cell5674,1,9,3,25,22,15,6
5399,Cell5675,1,2,18,20,31,19,29
5400,Cell5676,1,19,13,3,18,9,15
5401,Cell5677,1,10,4,30,16,27,7
5402,Cell5678,1,3,17,5,19,30,2
5403,Cell5679,1,17,6,12,21,10,11
5404,Cell5680,1,16,8,13,29,21,14
5405,Cell5681,1,22,30,21,25,5,18
5406,Cell5683,1,21,5,2,26,7,17
5407,Cell5684,1,1,29,18,30,22,0
5408,Cell5685,1,23,21,32,13,0,19
5409,Cell5686,1,4,17,9,7,14,1
5410,Cell5687,1,27,4,24,2,17,23
5411,Cell5688,1,27,4,31,2,17,23
5412,Cell5689,1,17,6,14,21,10,11
5413,Cell5690,1,9,3,25,22,15,6
5414,Cell5691,1,10,4,30,16,27,7
5415,Cell5692,1,16,11,13,29,21,14
5416,Cell5693,1,20,23,10,27,3,12
5417,Cell5694,1,1,29,18,30,6,0
5418,Cell5695,1,14,19,26,5,20,13
5419,Cell5696,1,1,29,21,12,22,0
5420,Cell5697,1,21,5,2,26,7,17
5421,Cell5698,1,13,12,15,12,26,26
5422,Cell5699,1,5,31,21,23,25,5
5423,Cell5700,1,14,19,26,5,20,13
5424,Cell5701,1,20,26,10,27,3,12
5425,Cell5702,1,14,19,26,5,20,13
5426,Cell5703,1,23,21,32,13,0,19
5427,Cell5704,1,15,25,28,11,18,10
5428,Cell5705,1,23,21,32,13,0,19
5429,Cell5706,1,1,29,18,30,22,0
5430,Cell5707,1,21,5,2,26,7,17
5431,Cell5708,1,25,7,17,20,31,21
5432,Cell5709,1,3,17,12,19,30,2
5433,Cell5710,1,10,4,30,16,27,7
5434,Cell5711,1,25,7,17,20,31,21
5435,Cell5712,1,25,7,17,20,31,21
5436,Cell5713,1,10,4,30,16,27,7
5437,Cell5714,1,24,6,27,24,13,20
5438,Cell5715,1,10,4,30,16,27,7
5439,Cell5716,1,9,3,25,22,15,6
5440,Cell5717,1,5,31,23,23,25,5
5441,Cell5718,1,4,17,9,7,14,1
5442,Cell5719,1,24,6,27,24,13,20
5443,Cell5720,1,9,3,25,22,15,6
5444,Cell5721,1,19,13,3,18,9,15
5445,Cell5722,1,5,31,23,23,25,5
5446,Cell5723,1,4,17,9,7,14,1
5447,Cell5724,1,5,31,23,23,25,5
5448,Cell5725,1,1,29,1,30,22,0
5449,Cell5726,1,26,14,31,6,16,22
5450,Cell5727,1,7,28,8,0,11,3
5451,Cell5728,1,26,14,31,6,16,22
5452,Cell5729,1,28,2,11,14,4,24
5453,Cell5730,1,20,23,10,27,3,12
5454,Cell5731,1,15,25,28,11,18,10
5455,Cell5732,1,24,6,27,24,13,20
5456,Cell5733,1,24,6,27,24,13,20
5457,Cell5734,1,9,3,25,22,15,6
5458,Cell5735,1,11,1,16,8,28,8
5459,Cell5736,1,11,1,22,8,28,8
5460,Cell5737,1,18,16,29,15,2,16
5461,Cell5738,1,11,1,22,8,28,8
5462,Cell5739,1,5,31,23,23,25,5
5463,Cell5741,1,23,21,32,13,0,19
5464,Cell5742,1,9,3,25,22,15,6
5465,Cell5743,1,1,29,18,30,22,0
5466,Cell5744,1,12,1,4,17,1,9
5467,Cell5745,1,19,13,3,18,9,15
5468,Cell5746,1,3,28,5,19,30,2
5469,Cell5747,1,7,28,8,0,11,3
5470,Cell5748,1,23,21,32,13,0,19
5471,Cell5749,1,6,15,7,4,12,4
5472,Cell5750,1,22,9,19,25,5,18
5473,Cell5751,1,9,3,25,22,15,6
5474,Cell5752,1,5,31,23,23,25,5
5475,Cell5753,1,14,19,26,5,20,13
5476,Cell5754,1,13,24,6,28,8,28
5477,Cell5755,1,23,21,32,13,0,19
5478,Cell5757,1,12,1,4,17,1,9
5479,Cell5758,1,18,22,12,15,2,16
5480,Cell5759,1,16,27,15,12,26,26
5481,Cell5760,1,3,28,5,19,30,2
5482,Cell5761,1,22,9,19,25,5,18
5483,Cell5762,1,17,6,14,21,10,11
5484,Cell5763,1,4,17,1,7,14,1
5485,Cell5764,1,2,17,12,7,24,25
5486,Cell5765,1,17,6,14,21,10,11
5487,Cell5766,1,18,22,29,15,2,16
5488,Cell5767,1,19,13,3,18,9,15
5489,Cell5768,1,19,13,3,18,9,15
5490,Cell5769,1,1,29,18,30,22,0
5491,Cell5770,1,10,4,20,16,27,7
5492,Cell5771,1,21,5,2,26,7,17
5493,Cell5772,1,15,25,28,11,23,10
5494,Cell5773,1,3,28,5,19,30,2
5495,Cell5774,1,13,12,15,12,26,26
5496,Cell5775,1,17,6,14,21,10,11
5497,Cell5776,1,16,8,13,29,21,14
5498,Cell5777,1,18,16,29,15,2,16
5499,Cell5778,1,27,4,24,2,17,23
5500,Cell5779,1,13,12,15,12,26,26
5501,Cell5780,1,16,11,13,29,21,14
5502,Cell5781,1,8,20,21,23,29,27
5503,Cell5782,1,8,20,21,23,29,27
5504,Cell5783,1,15,25,28,11,23,10
5505,Cell5784,1,18,22,29,15,2,16
5506,Cell5785,1,26,14,31,6,16,22
5507,Cell5786,1,21,5,2,26,7,17
5508,Cell5787,1,28,2,11,14,4,24
5509,Cell5788,1,20,26,10,27,3,12
5510,Cell5789,1,20,23,10,27,3,12
5511,Cell5790,1,9,3,25,22,15,6
5512,Cell5791,1,13,12,6,28,8,28
5513,Cell5792,1,26,14,31,6,16,22
5514,Cell5793,1,16,11,13,29,21,14
5515,Cell5794,1,25,7,17,20,31,21
5516,Cell5795,1,13,12,15,12,26,26
5517,Cell5796,1,8,20,21,23,29,27
5518,Cell5797,1,10,4,30,16,27,7
5519,Cell5798,1,11,1,22,8,28,8
5520,Cell5799,1,4,17,9,7,14,1
5521,Cell5800,1,25,7,17,20,31,21
5522,Cell5801,1,24,6,27,24,13,20
5523,Cell5802,1,11,1,22,8,28,8
5524,Cell5803,1,18,22,29,15,2,16
5525,Cell5804,1,20,23,10,27,3,12
5526,Cell5805,1,11,1,22,8,28,8
5527,Cell5806,1,5,31,23,23,25,5
5528,Cell5807,1,15,25,28,11,18,10
5529,Cell5808,1,17,6,14,21,10,11
5530,Cell5809,1,8,24,1,28,8,28
5531,Cell5810,1,9,3,25,22,15,6
5532,Cell5811,1,9,3,25,22,15,6
5533,Cell5812,1,15,25,28,11,23,10
5534,Cell5813,1,15,25,28,11,18,10
5535,Cell5814,1,22,9,19,25,5,18
5536,Cell5815,1,8,20,21,28,29,27
5537,Cell5817,1,3,28,1,0,11,2
5538,Cell5818,1,15,25,28,11,18,10
5539,Cell5819,1,21,5,2,26,7,17
5540,Cell5820,1,1,29,18,30,22,0
5541,Cell5821,1,6,15,7,4,12,4
5542,Cell5822,1,22,30,19,25,5,18
5543,Cell5823,1,3,28,5,19,30,2
5544,Cell5824,1,22,30,20,25,5,18
5545,Cell5825,1,5,31,23,23,25,5
5546,Cell5826,1,11,1,22,8,28,8
5547,Cell5827,1,28,2,11,14,4,24
5548,Cell5828,1,22,30,19,25,5,18
5549,Cell5829,1,12,1,4,17,1,9
5550,Cell5830,1,1,29,18,30,6,0
5551,Cell5831,1,12,1,20,17,1,9
5552,Cell5832,1,2,10,27,24,13,25
5553,Cell5833,1,6,15,7,4,12,4
5554,Cell5834,1,2,18,16,31,19,29
5555,Cell5835,1,25,7,20,20,31,21
5556,Cell5836,1,26,14,31,6,16,22
5557,Cell5837,1,12,1,4,17,1,9
5558,Cell5838,1,11,1,22,8,28,8
5559,Cell5839,1,6,15,7,4,12,4
5560,Cell5840,1,17,6,14,21,10,11
5561,Cell5841,1,15,25,20,11,18,10
5562,Cell5842,1,7,28,8,0,11,3
5563,Cell5843,1,26,14,31,6,16,22
5564,Cell5844,1,20,26,10,27,3,12
5565,Cell5845,1,2,18,6,28,19,25
5566,Cell5846,1,21,5,2,26,7,17
5567,Cell5847,1,28,32,11,14,4,24
5568,Cell5848,1,2,18,21,31,19,29
5569,Cell5850,1,1,29,18,30,6,0
5570,Cell5851,1,4,17,9,7,14,1
5571,Cell5855,1,22,9,19,25,5,18
5572,Cell5856,1,20,26,10,27,3,12
5573,Cell5857,1,6,15,7,4,12,4
5574,Cell5858,1,1,29,18,30,6,0
5575,Cell5859,1,1,29,1,12,22,28
5576,Cell5860,1,23,21,32,13,0,19
5577,Cell5861,1,23,21,32,13,0,19
5578,Cell5862,1,4,17,9,7,14,1
5579,Cell5863,1,25,7,17,20,31,21
5580,Cell5864,1,3,28,5,19,30,2
5581,Cell5865,1,24,6,27,24,13,20
5582,Cell5866,1,2,18,16,31,19,29
5583,Cell5867,1,14,19,26,5,20,13
5584,Cell5868,1,10,4,30,16,27,7
5585,Cell5869,1,4,17,9,7,14,1
5586,Cell5870,1,8,20,21,28,29,27
5587,Cell5871,1,2,18,12,31,19,25
5588,Cell5872,1,3,28,5,19,30,2
5589,Cell5873,1,23,21,32,13,0,19
5590,Cell5874,1,2,18,12,28,19,25
5591,Cell5876,1,6,15,7,4,12,4
5592,Cell5877,1,24,6,27,24,13,20
5593,Cell5878,1,13,12,15,12,26,26
5594,Cell5879,1,20,26,10,27,3,12
5595,Cell5880,1,9,3,25,22,15,6
5596,Cell5881,1,22,30,19,25,5,18
5597,Cell5882,1,20,26,10,27,3,12
5598,Cell5883,1,11,1,22,8,28,8
5599,Cell5884,1,17,6,14,21,10,11
5600,Cell5885,1,18,22,29,15,2,16
5601,Cell5886,1,2,10,12,31,24,25
5602,Cell5887,1,1,29,18,30,6,0
5603,Cell5888,1,10,4,30,16,27,7
5604,Cell5889,1,14,19,26,5,20,13
5605,Cell5890,1,1,29,18,30,6,0
5606,Cell5891,1,5,31,23,23,25,5
5607,Cell5892,1,2,18,16,6,19,29
5608,Cell5893,1,10,4,30,16,27,7
5609,Cell5894,1,9,3,25,22,15,6
5610,Cell5895,1,8,20,20,18,29,27
5611,Cell5896,1,20,23,10,27,3,12
5612,Cell5897,1,15,25,28,11,23,10
5613,Cell5898,1,19,13,10,18,9,15
5614,Cell5899,1,17,6,14,21,10,11
5615,Cell5900,1,4,17,9,7,14,1
5616,Cell5902,1,9,3,25,22,15,6
5617,Cell5903,1,12,1,21,17,1,9
5618,Cell5904,1,25,7,17,20,31,21
5619,Cell5905,1,10,4,30,16,27,7
5620,Cell5906,1,21,5,2,26,7,17
5621,Cell5907,1,14,19,26,5,20,13
5622,Cell5908,1,7,28,8,0,11,3
5623,Cell5909,1,15,25,28,11,18,10
5624,Cell5910,1,4,17,9,7,14,1
5625,Cell5911,1,24,6,27,24,13,20
5626,Cell5912,1,20,23,10,27,3,12
5627,Cell5913,1,10,4,30,16,27,7
5628,Cell5914,1,24,6,27,24,13,20
5629,Cell5915,1,17,6,14,21,10,11
5630,Cell5916,1,24,6,27,24,13,20
5631,Cell5917,1,20,26,10,27,3,12
5632,Cell5918,1,6,15,7,4,12,4
5633,Cell5919,1,14,19,26,5,20,13
5634,Cell5920,1,8,20,21,23,29,27
5635,Cell5921,1,2,18,6,28,19,29
5636,Cell5922,1,17,6,14,21,10,11
5637,Cell5923,1,3,28,5,19,30,2
5638,Cell5925,1,24,6,27,24,13,20
5639,Cell5926,1,24,6,27,24,13,20
5640,Cell5927,1,21,5,2,26,7,17
5641,Cell5928,1,13,12,20,12,26,26
5642,Cell5929,1,21,5,2,26,7,17
5643,Cell5930,1,17,6,14,21,10,11
5644,Cell5931,1,15,25,28,11,18,10
5645,Cell5932,1,21,5,2,26,7,17
5646,Cell5933,1,19,13,3,18,9,15
5647,Cell5934,1,7,28,8,0,11,3
5648,Cell5935,1,15,25,28,11,18,10
5649,Cell5936,1,28,2,11,14,4,24
5650,Cell5937,1,9,3,25,22,15,6
5651,Cell5938,1,6,15,6,4,12,4
5652,Cell5939,1,25,7,20,20,31,21
5653,Cell5941,1,13,12,15,12,26,26
5654,Cell5942,1,16,8,13,29,21,14
5655,Cell5943,1,21,5,2,26,7,17
5656,Cell5946,1,17,6,14,21,10,11
5657,Cell5947,1,5,31,23,23,25,5
5658,Cell5948,1,1,29,21,30,6,0
5659,Cell5949,1,7,28,8,0,11,3
5660,Cell5951,1,28,2,11,14,4,24
5661,Cell5952,1,15,25,28,11,18,10
5662,Cell5953,1,3,28,5,19,30,2
5663,Cell5954,1,11,1,22,8,28,8
5664,Cell5955,1,22,30,19,25,5,18
5665,Cell5956,1,6,15,7,4,12,4
5666,Cell5957,1,23,21,32,13,0,19
5667,Cell5958,1,16,8,13,29,21,14
5668,Cell5959,1,9,3,25,22,15,6
5669,Cell5960,1,7,28,8,0,11,3
5670,Cell5961,1,5,31,23,23,25,5
5671,Cell5962,1,17,6,14,21,10,11
5672,Cell5963,1,23,21,32,13,0,19
5673,Cell5964,1,7,28,8,0,11,3
5674,Cell5965,1,7,28,8,0,11,3
5675,Cell5966,1,19,13,3,18,9,15
5676,Cell5967,1,24,6,27,24,13,20
5677,Cell5970,1,13,12,15,12,26,26
5678,Cell5971,1,11,1,22,8,28,8
5679,Cell5972,1,25,7,17,20,31,21
5680,Cell5973,1,8,20,21,28,29,27
5681,Cell5974,1,1,29,21,30,22,0
5682,Cell5975,1,25,7,17,20,31,21
5683,Cell5976,1,20,23,10,27,3,12
5684,Cell5977,1,27,4,24,2,17,23
5685,Cell5978,1,27,4,24,2,17,23
5686,Cell5979,1,25,7,17,20,31,21
5687,Cell5980,1,3,28,5,19,30,2
5688,Cell5981,1,22,30,19,25,5,18
5689,Cell5982,1,25,7,17,20,31,21
5690,Cell5983,1,4,17,9,7,14,1
5691,Cell5984,1,27,4,24,2,17,23
5692,Cell5985,1,10,4,30,16,27,7
5693,Cell5986,1,10,4,30,16,27,7
5694,Cell5987,1,3,28,5,19,30,2
5695,Cell5988,1,1,28,1,19,22,0
5696,Cell5989,1,21,5,21,26,7,17
5697,Cell5990,1,18,16,12,15,2,16
5698,Cell5991,1,22,30,21,25,5,18
5699,Cell5993,1,11,1,22,8,28,8
5700,Cell5994,1,24,6,27,24,13,20
5701,Cell5995,1,3,28,5,19,30,2
5702,Cell5996,1,25,7,17,20,31,21
5703,Cell5997,1,17,6,14,21,10,11
5704,Cell5998,1,20,23,10,27,3,12
5705,Cell5999,1,1,29,18,30,6,0
5706,Cell6000,1,3,28,8,0,11,2
5707,Cell6001,1,4,17,12,7,14,1
5708,Cell6002,1,16,27,13,29,21,14
5709,Cell6003,1,3,28,5,19,30,2
5710,Cell6004,1,20,23,10,27,3,12
5711,Cell6005,1,13,27,6,12,26,26
5712,Cell6006,1,17,6,14,21,10,11
5713,Cell6007,1,2,18,6,31,19,29
5714,Cell6008,1,22,30,19,25,5,18
5715,Cell6009,1,8,20,16,23,29,27
5716,Cell6010,1,24,6,14,24,13,20
5717,Cell6011,1,12,1,4,17,1,9
5718,Cell6012,1,19,13,3,18,9,15
5719,Cell6013,1,12,1,4,17,1,9
5720,Cell6014,1,1,29,18,30,6,0
5721,Cell6015,1,14,19,26,5,20,13
5722,Cell6016,1,13,12,6,28,8,28
5723,Cell6017,1,25,7,17,20,31,21
5724,Cell6018,1,8,24,1,28,8,28
5725,Cell6019,1,22,30,19,25,5,18
5726,Cell6020,1,19,13,3,18,9,15
5727,Cell6021,1,5,31,23,23,25,5
5728,Cell6022,1,24,6,27,24,13,20
5729,Cell6023,1,18,22,29,15,2,16
5730,Cell6024,1,26,14,31,6,16,22
5731,Cell6025,1,27,4,24,2,17,23
5732,Cell6026,1,1,29,1,30,6,0
5733,Cell6027,1,23,21,32,13,0,19
5734,Cell6028,1,5,31,6,23,25,5
5735,Cell6029,1,6,15,20,6,12,4
5736,Cell6030,1,7,28,8,0,11,3
5737,Cell6031,1,15,25,28,11,18,10
5738,Cell6032,1,13,12,15,12,26,28
5739,Cell6033,1,21,5,2,26,7,17
5740,Cell6034,1,1,29,18,30,6,0
5741,Cell6035,1,17,6,14,21,10,11
5742,Cell6036,1,10,4,30,16,27,7
5743,Cell6037,1,22,9,19,25,5,18
5744,Cell6038,1,20,26,10,27,3,12
5745,Cell6039,1,8,20,21,23,29,27
5746,Cell6040,1,4,17,9,7,14,1
5747,Cell6041,1,25,7,17,20,31,21
5748,Cell6042,1,5,31,23,23,25,5
5749,Cell6043,1,7,28,8,0,11,3
5750,Cell6044,1,1,29,18,30,6,0
5751,Cell6045,1,17,6,14,21,10,11
5752,Cell6046,1,15,25,28,11,18,10
5753,Cell6047,1,3,28,5,19,30,2
5754,Cell6048,1,8,20,21,23,29,27
5755,Cell6049,1,23,21,32,13,0,19
5756,Cell6050,1,14,19,26,5,20,13
5757,Cell6051,1,20,23,10,27,3,12
5758,Cell6052,1,26,14,31,6,16,22
5759,Cell6053,1,17,6,6,21,10,11
5760,Cell6055,1,21,5,30,26,7,17
5761,Cell6057,1,19,13,3,18,9,15
5762,Cell6058,1,6,15,7,4,12,4
5763,Cell6059,1,12,1,4,17,1,9
5764,Cell6062,1,25,7,17,20,31,21
5765,Cell6064,1,7,28,8,0,11,3
5766,Cell6065,1,6,15,7,4,12,4
5767,Cell6067,1,11,1,22,8,28,8
5768,Cell6068,1,27,4,24,2,17,23
5769,Cell6069,1,25,7,17,20,31,21
5770,Cell6070,1,12,1,4,17,1,9
5771,Cell6071,1,28,2,11,14,4,24
5772,Cell6072,1,11,1,22,8,28,8
5773,Cell6073,1,13,12,15,12,26,26
5774,Cell6074,1,21,5,2,26,7,17
5775,Cell6075,1,11,1,22,8,28,8
5776,Cell6076,1,18,22,29,15,2,16
5777,Cell6077,1,7,28,8,0,11,3
5778,Cell6078,1,23,21,32,13,0,19
5779,Cell6079,1,10,4,30,16,27,7
5780,Cell6080,1,16,11,13,29,21,14
5781,Cell6081,1,6,15,20,4,12,4
5782,Cell6082,1,10,4,30,16,27,7
5783,Cell6083,1,23,21,32,13,0,19
5784,Cell6084,1,6,15,20,4,12,4
5785,Cell6085,1,9,3,25,22,15,6
5786,Cell6086,1,12,1,4,17,1,9
5787,Cell6087,1,5,31,23,23,25,5
5788,Cell6088,1,12,1,20,17,1,9
5789,Cell6089,1,25,7,17,20,31,21
5790,Cell6090,1,16,11,13,29,21,14
5791,Cell6091,1,21,5,2,26,7,17
5792,Cell6092,1,26,14,31,6,16,22
5793,Cell6093,1,3,28,5,19,30,2
5794,Cell6094,1,4,17,9,7,14,1
5795,Cell6095,1,17,6,14,21,10,11
5796,Cell6096,1,12,1,4,17,1,9
5797,Cell6097,1,20,26,10,27,3,12
5798,Cell6098,1,26,14,31,6,16,22
5799,Cell6099,1,21,5,2,26,7,17
5800,Cell6100,1,13,12,15,28,8,28
5801,Cell6101,1,10,4,30,16,27,7
5802,Cell6102,1,18,16,29,15,2,16
5803,Cell6103,1,5,31,23,23,25,5
5804,Cell6104,1,12,1,4,17,1,9
5805,Cell6105,1,8,24,16,28,8,28
5806,Cell6106,1,28,2,11,14,4,24
5807,Cell6107,1,12,1,20,17,1,9
5808,Cell6108,1,12,1,16,17,1,9
5809,Cell6109,1,9,3,25,22,15,6
5810,Cell6110,1,15,25,28,11,18,10
5811,Cell6111,1,2,18,16,6,19,29
5812,Cell6112,1,11,1,22,8,28,8
5813,Cell6113,1,6,15,7,4,12,4
5814,Cell6114,1,1,29,1,30,22,0
5815,Cell6115,1,26,14,31,6,16,22
5816,Cell6116,1,14,19,26,5,20,13
5817,Cell6117,1,11,1,22,8,28,8
5818,Cell6118,1,5,31,23,23,25,5
5819,Cell6119,1,18,22,29,15,2,16
5820,Cell6120,1,22,30,19,25,5,18
5821,Cell6121,1,1,29,18,30,22,0
5822,Cell6122,1,5,31,23,23,25,5
5823,Cell6123,1,8,24,1,28,8,28
5824,Cell6124,1,24,6,27,24,13,20
5825,Cell6125,1,4,17,1,7,14,1
5826,Cell6126,1,7,28,5,0,11,3
5827,Cell6127,1,11,1,22,8,28,8
5828,Cell6128,1,25,7,17,20,31,21
5829,Cell6129,1,16,8,6,29,21,14
5830,Cell6130,1,21,5,2,26,7,17
5831,Cell6131,1,3,28,5,19,30,2
5832,Cell6132,1,24,6,27,24,13,20
5833,Cell6133,1,5,20,16,23,29,5
5834,Cell6134,1,14,19,26,5,20,13
5835,Cell6135,1,6,15,7,4,12,4
5836,Cell6136,1,21,5,2,26,7,17
5837,Cell6137,1,18,22,29,15,2,16
5838,Cell6138,1,15,25,28,11,18,10
5839,Cell6139,1,3,28,20,19,30,2
5840,Cell6140,1,25,7,17,20,31,21
5841,Cell6141,1,23,21,32,13,0,19
5842,Cell6142,1,6,15,7,4,12,4
5843,Cell6143,1,28,32,11,14,4,24
5844,Cell6144,1,27,4,31,2,17,23
5845,Cell6145,1,23,21,32,13,0,19
5846,Cell6146,1,8,20,16,6,29,27
5847,Cell6147,1,14,19,26,5,20,13
5848,Cell6148,1,21,5,2,26,7,17
5849,Cell6149,1,2,10,12,31,24,25
5850,Cell6150,1,21,5,2,26,7,17
5851,Cell6151,1,2,18,16,31,19,29
5852,Cell6152,1,24,6,21,24,13,20
5853,Cell6153,1,12,1,4,17,1,9
5854,Cell6154,1,27,4,24,2,17,23
5855,Cell6155,1,20,23,10,27,3,12
5856,Cell6156,1,19,13,6,18,9,15
5857,Cell6157,1,13,12,15,28,8,28
5858,Cell6158,1,6,15,7,4,12,4
5859,Cell6159,1,16,27,13,29,21,14
5860,Cell6160,1,6,15,7,4,12,4
5861,Cell6161,1,16,8,20,29,21,14
5862,Cell6162,1,19,13,3,18,9,15
5863,Cell6163,1,19,13,3,18,9,15
5864,Cell6164,1,8,20,21,23,29,27
5865,Cell6165,1,17,6,6,21,10,11
5866,Cell6166,1,22,9,19,25,5,18
5867,Cell6167,1,16,8,13,29,21,14
5868,Cell6168,1,11,1,22,8,28,8
5869,Cell6169,1,27,4,24,2,17,23
5870,Cell6170,1,4,17,9,7,14,1
5871,Cell6171,1,17,6,14,21,10,11
5872,Cell6172,1,16,8,13,29,21,14
5873,Cell6173,1,10,4,30,16,27,7
5874,Cell6174,1,18,22,29,15,2,16
5875,Cell6175,1,21,5,2,26,7,17
5876,Cell6176,1,15,25,28,11,23,10
5877,Cell6177,1,3,28,5,19,30,2
5878,Cell6178,1,21,5,2,26,7,17
5879,Cell6179,1,5,31,23,23,25,5
5880,Cell6180,1,12,1,4,17,1,9
5881,Cell6181,1,2,18,16,4,19,29
5882,Cell6182,1,5,31,23,23,25,5
5883,Cell6183,1,15,25,28,11,18,10
5884,Cell6185,1,16,8,13,29,21,14
5885,Cell6186,1,3,28,5,19,30,2
5886,Cell6187,1,1,29,18,30,6,0
5887,Cell6188,1,6,15,7,4,12,4
5888,Cell6189,1,16,11,13,29,21,14
5889,Cell6190,1,13,12,15,12,26,26
5890,Cell6191,1,21,5,2,26,7,17
5891,Cell6192,1,3,28,5,19,30,2
5892,Cell6193,1,22,9,19,25,5,18
5893,Cell6194,1,14,19,26,5,20,13
5894,Cell6195,1,18,16,29,15,2,16
5895,Cell6196,1,1,29,18,30,6,0
5896,Cell6197,1,6,15,7,4,12,4
5897,Cell6198,1,20,23,10,27,3,12
5898,Cell6199,1,16,11,13,29,21,14
5899,Cell6200,1,12,1,4,17,1,9
5900,Cell6202,1,3,28,5,19,30,2
5901,Cell6203,1,13,12,15,12,26,26
5902,Cell6204,1,7,28,5,0,11,3
5903,Cell6205,1,19,13,3,18,9,15
5904,Cell6208,1,16,8,13,29,21,14
5905,Cell6209,1,11,1,22,8,28,8
5906,Cell6210,1,15,25,28,11,23,10
5907,Cell6211,1,24,6,27,24,13,20
5908,Cell6212,1,24,6,27,24,13,20
5909,Cell6213,1,26,14,31,6,16,22
5910,Cell6214,1,25,7,17,20,31,21
5911,Cell6215,1,23,21,32,13,0,19
5912,Cell6216,1,1,29,18,30,6,0
5913,Cell6217,1,2,10,6,31,24,25
5914,Cell6218,1,15,25,28,11,23,10
5915,Cell6219,1,4,17,9,7,14,1
5916,Cell6220,1,25,7,17,20,31,21
5917,Cell6221,1,13,12,15,12,26,26
5918,Cell6222,1,1,29,18,0,11,0
5919,Cell6223,1,2,10,12,31,24,25
5920,Cell6224,1,21,5,2,26,7,17
5921,Cell6225,1,24,6,27,24,13,20
5922,Cell6226,1,23,21,32,13,0,19
5923,Cell6227,1,4,17,9,7,14,1
5924,Cell6228,1,23,21,32,13,0,19
5925,Cell6229,1,16,8,13,29,21,14
5926,Cell6230,1,4,17,9,7,14,1
5927,Cell6231,1,7,28,5,0,11,3
5928,Cell6232,1,12,1,4,17,1,9
5929,Cell6233,1,12,1,4,17,1,9
5930,Cell6234,1,13,12,15,12,26,26
5931,Cell6236,1,20,23,10,27,3,12
5932,Cell6237,1,20,23,10,27,3,12
5933,Cell6238,1,3,17,5,19,30,2
5934,Cell6239,1,4,17,9,7,14,1
5935,Cell6240,1,21,5,2,26,7,17
5936,Cell6241,1,25,7,1,20,31,21
5937,Cell6242,1,24,6,27,24,13,20
5938,Cell6243,1,24,6,27,24,13,20
5939,Cell6244,1,15,25,28,11,18,10
5940,Cell6246,1,18,16,29,15,2,16
5941,Cell6247,1,6,15,7,4,12,4
5942,Cell6248,1,2,10,12,31,24,25
5943,Cell6249,1,21,5,2,26,7,17
5944,Cell6250,1,8,14,31,23,16,27
5945,Cell6251,1,11,1,22,8,28,8
5946,Cell6252,1,20,23,1,27,3,12
5947,Cell6253,1,11,1,22,8,28,8
5948,Cell6254,1,16,11,13,29,21,14
5949,Cell6255,1,19,13,3,18,9,15
5950,Cell6256,1,15,25,28,11,23,10
5951,Cell6257,1,26,14,31,6,16,22
5952,Cell6258,1,11,1,22,8,28,8
5953,Cell6259,1,24,6,27,24,13,20
5954,Cell6260,1,26,14,31,6,16,22
5955,Cell6261,1,22,30,19,25,5,18
5956,Cell6262,1,27,4,24,2,17,23
5957,Cell6263,1,17,6,14,21,10,11
5958,Cell6264,1,3,28,5,19,30,2
5959,Cell6265,1,28,32,11,14,4,24
5960,Cell6266,1,12,1,4,17,1,9
5961,Cell6267,1,11,1,22,8,28,8
5962,Cell6268,1,26,14,31,6,16,22
5963,Cell6269,1,14,19,26,5,20,13
5964,Cell6270,1,27,4,24,2,17,23
5965,Cell6271,1,17,6,14,21,10,11
5966,Cell6272,1,3,28,1,0,11,2
