"","UMAP_1","UMAP_2","cell_line","clusters","id"
"10X_LLU_A_cellranger2.0-2408","3.18659050807539","2.47219027286376","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2409","-6.68777315273699","-4.30168496364747","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2410","-9.86996786251482","-1.18998204464112","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2411","-7.9057916845363","-2.31964169735108","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2412","3.72182686671797","2.61638082271423","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2413","5.24569328174177","6.76346529727782","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2414","-5.86995308056291","-4.33421980137025","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2415","3.2745917592961","-9.98211966747437","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2416","-6.38032476559099","-3.43615447277222","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2417","5.45640476092879","5.16368712192382","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2418","-0.897542997745835","6.73470438724364","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2419","-7.41204683437761","-3.70952140087281","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2420","4.85618694171492","-8.56550751918946","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2421","-9.58408205166277","-2.20636485809479","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2422","-5.76340381756243","-0.850245232824428","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2423","-9.10489503994402","-2.73707424396668","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2424","-6.80695621624407","-3.56773720974122","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2425","3.65059883937422","3.40057028537597","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2426","5.41016013965193","6.79340733295287","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2427","-10.0324587072414","-1.10165451759492","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2428","-9.70332090511736","-1.98564754718934","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2429","-9.48861448421892","-5.34670268291627","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2430","0.0738581125456456","3.08246649509277","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2431","4.71096809253279","-7.1070748447815","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2432","4.06989677295271","6.51720322376098","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2433","5.05038078174177","5.75423229938354","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2434","5.02973659381453","3.08176435237731","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2435","-8.0333666051906","-3.13055239910279","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2436","-10.8598474706691","-1.98383818859254","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2437","5.54681547030989","3.47493733173217","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2438","6.16149814471785","4.64370764499511","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2439","3.11749966487471","5.36622751956786","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2440","3.94617994174544","6.25666130786742","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2441","-9.88316957607683","-2.50814806217347","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2442","-8.57655851498064","-2.63490759128724","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2443","-8.18959371700701","-3.12613140339051","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2444","-5.80591385021623","-3.91159187549744","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2445","3.83875687465254","4.91311491733398","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2446","4.61525256976668","4.64829338794555","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2447","-9.48691694393572","-2.34574507469331","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2448","3.95187766894881","-10.3698054432312","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2449","-0.566499158291185","3.33479059940185","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2450","5.61919172153059","-8.56977473491822","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2451","6.23468931064192","-9.84830199474488","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2452","3.17231710300032","-10.6583348392883","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2453","-9.9284500326198","-2.20956455463563","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2454","0.0149034568871919","3.1993478656372","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2455","-8.77242414608415","-0.790379854981048","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2456","3.2276414190251","-10.0812092899719","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2457","-1.01183514252123","5.42282713657226","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2458","-6.02496187344011","-3.19766460651551","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2459","-9.41112081661638","-3.89453374141846","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2460","5.27885778293196","-7.69315873378907","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2461","-8.99696581020769","-3.57067476505433","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2462","-4.21069900646623","2.96376909023132","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2463","-8.90195219173845","-1.57158391470109","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2464","-8.81845037594255","-3.82872067684327","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2465","-8.47459547176775","-0.485635507051094","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2466","-9.78716985836443","-1.91917346710358","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2467","-6.95369140758928","-4.8753214954773","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2468","-0.673487886337602","2.75703252559509","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2469","4.70558555469099","5.05636109119262","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2470","7.13103969440047","6.97709835773315","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2471","4.20503862247053","5.1586345553955","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2472","5.13930328235213","-8.0561920284668","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2473","-8.23235742702898","-4.86540328258668","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2474","7.16767652377669","7.02644909625854","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2475","5.19647891864363","4.26518524890746","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2476","-10.2436088766139","-1.68696551317368","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2477","3.53488548144881","4.83226431613769","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2478","-9.0308784688991","-1.15775363439713","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2479","3.77606304034773","6.77834738498534","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2480","-0.0767068932932254","5.73893250232543","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2481","6.02451665744368","-9.23889743084107","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2482","4.1359654222447","7.36621941333617","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2483","6.80350835666243","-9.17879592174683","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2484","4.84268958911482","5.77341736560668","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2485","3.61093719348494","-10.9029799580017","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2486","3.8997720037419","-9.83230220073853","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2487","3.58558686122481","-11.0209895252625","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2488","-8.81449262752947","-0.712121215779526","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2489","-9.85888807430681","-1.76313136810456","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2490","5.24086959704939","6.18503559833373","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2491","-5.80307380810198","-3.92368470424805","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2492","4.14297778949324","6.80748022800292","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2493","-9.40324918880876","-2.8482116341034","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2494","-8.18543760433611","-4.38375650638734","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2495","3.3041590009648","6.29555882221069","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2496","4.09187610492293","4.93801201587524","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2497","-8.37489740505632","-3.49033318752442","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2498","-6.94866411343035","-1.5905930876175","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2499","6.27849634036604","5.34136952167358","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2500","-6.55511943951067","-3.96480690235291","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2501","-1.22767488613542","6.783681285437","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2502","-0.239780291466081","6.08283365970458","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2503","5.77973611697737","7.32120407825317","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2504","6.45893199786726","4.62875212436523","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2505","5.31268556460921","4.12992085223998","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2506","6.55823238238875","-9.02172290081177","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2507","-9.39392320766863","-4.27056871647034","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2508","4.93935735568587","5.2166384578308","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2509","-6.26369754925188","-4.23251615757142","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2510","5.68353326663557","5.80487192874755","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2511","6.85162361011091","6.98571099048461","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2512","4.62938459262434","4.08110083347167","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2513","-9.43792764797624","-1.79770730728303","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2514","4.32005460605208","5.14680804019775","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2515","-0.798749014286363","4.81764401203002","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2516","6.83802850589339","7.59855259662475","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2517","4.50332839831892","2.57468117481078","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2518","4.67199571475569","-8.80519973034058","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2519","-1.35436873093065","6.45187224155273","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2520","-6.1655482496303","-1.29334084982072","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2521","5.08191211566511","-7.28231822246705","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2522","-1.00371794357713","4.75247420078124","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2523","-8.2496227468532","-1.75562595123444","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2524","5.9195633684117","-8.92808448070679","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2525","-7.93606893673357","-3.28538738483582","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2526","0.374414310308135","7.89762486224975","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2527","4.01297552928511","-10.2783547520081","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2528","-1.41512243404802","5.86127461200561","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2529","-8.30154459133562","-0.451639282647712","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2530","-7.31090824261125","-2.81040202373658","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2531","5.94747741565291","-9.08123980755006","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2532","7.04611738071028","7.72386540180053","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2533","4.53614004001204","2.90733183627929","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2534","0.231715366693175","5.44694460635986","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2535","-10.6694788183254","-4.52195655101929","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2536","-8.29987470760759","-0.436304289046867","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2537","-9.51258031979021","-2.69914244407807","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2538","6.02481801852766","-7.98064719432984","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2539","5.594839171024","4.55991781955566","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2540","4.87979085788313","-6.91304599041138","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2541","0.632861033530867","7.79640473132934","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2542","6.87311179980818","7.07020653491821","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2543","-10.9146074499172","-3.31250368351136","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2544","5.18441636905257","5.51763619190063","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2545","-9.43183462276872","-3.97830020183717","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2546","4.81554420337263","5.97890223270263","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2547","-10.4860500539821","-4.21636973613892","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2548","-7.62376396313127","-3.13157950634156","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2549","-7.32069294109758","-4.16197119945679","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2550","4.04852254733626","-10.5665980457703","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2551","-8.01830236568865","-3.10385690921937","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2552","5.02150781497542","5.28131855731811","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2553","-10.7864755834621","-3.13698731655274","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2554","-0.0869975383561489","4.82504595523681","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2555","-7.75881282940325","-2.64244984382783","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2556","-9.54302827969011","-2.97348057026063","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2557","-0.000726578308307788","3.43986500507201","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2558","-8.12470571651872","-3.56332265133057","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2559","-10.3163007940334","-1.758648502771","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2560","5.02906091556135","6.90070236926879","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2561","-0.183758392481172","3.7717355609497","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2562","-6.01664583340105","-4.34583483928834","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2563","1.20155341968123","2.52107752567138","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2564","-9.07573549404558","-2.46352802509461","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2565","4.65359790668074","4.77038420444335","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2566","3.24303109988753","2.96422923808898","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2567","-8.5331339086574","-0.495015802923782","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2568","-7.25087062969621","-4.35459457630311","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2569","4.54381807193342","-8.94890509838257","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2570","-8.58555357113298","-5.25548373455201","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2571","-8.72775594845232","-3.14564357990418","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2572","5.13951452121321","5.91814650302734","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2573","4.96168239459578","-8.01734935039674","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2574","0.449391976447738","4.29990090137328","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2575","1.01201434478346","2.73879016643371","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2576","-7.38964979305681","-4.42328416103516","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2577","3.96887595996443","2.23183096652831","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2578","-10.9160188879054","-2.10615848297272","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2579","-9.68323747768816","-2.03646718258057","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2580","4.27120216235701","-7.79082690471802","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2581","5.53863628253523","5.02545727496948","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2582","-0.178066908864343","5.91498650317992","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2583","-8.90224210873064","-2.05380080932771","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2584","-6.14227764263567","-4.81385098690186","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2585","-9.26077882900652","-0.90080794984494","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2586","2.78478892192427","-10.3394347309509","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2587","-8.87026445522722","-4.35376273388062","HCC1395","7","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2588","-11.3845171178859","-2.12575649017487","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2589","-6.40991727962908","-1.696339118425","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2590","-10.9751505102199","-2.10115109676514","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2591","-10.8402151311916","-1.83565615410004","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2592","6.35435922488753","8.358135116156","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2593","4.72271497592512","5.67295731311645","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2594","-6.6886605466884","-4.35409699672852","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2595","-6.42474929943498","-3.6959112762848","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2596","5.24376829013411","-9.56156073803101","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2597","6.58343799457136","-7.81243621105347","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2598","5.43622405871931","-9.55682479137574","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2599","5.92045553073469","8.30326451068725","HCC1395","2","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2600","-7.12196008816179","-4.41833888286744","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2601","3.0618744646031","3.2117363334259","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2602","-6.89025442257341","-3.88787614101563","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2603","-0.203611865190828","7.88890732532348","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2604","-8.69786016598161","-2.62892209285889","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2605","4.69175680026594","-8.08733855480347","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2606","7.67360360965315","4.65698136096801","HCC1395","3","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2607","3.56457789287154","-9.68681060070191","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2608","5.2304855142552","-6.80861102337037","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2609","3.51876337871138","3.48237169986572","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2610","4.90869386539046","4.36311424976196","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2611","3.85685093745772","3.26926244502868","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2612","-10.1532158102077","-2.19700478309785","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2613","4.6108623300511","3.32498205905761","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2614","4.36168392047468","3.34714640384521","HCC1395","10","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2615","-5.78594295635637","-3.76296769375001","HCC1395","5","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2616","4.31868846759382","-9.57910834545289","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2617","-0.597650095371568","3.10932744747009","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2618","5.97405631885115","4.67420948749389","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2619","3.53726466044966","6.47099674945678","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2620","6.67853887424055","-7.75172864193116","HCC1395","1","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2621","5.94281585559431","5.87386597400512","HCC1395","9","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2622","0.638335660548842","3.34869469409789","HCC1395","6","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2623","3.14512021884505","6.0452050090393","HCC1395","8","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2624","-8.32483617916521","-1.03466670507584","HCC1395","4","10X_LLU_A_cellranger2.0"
"10X_LLU_A_cellranger2.0-2625","4.50260694369856","6.21323860889281","HCC1395","8","10X_LLU_A_cellranger2.0"
