"","UMAP_1","UMAP_2","cell_line","clusters","id"
"10X_LLU_A_zumi-520","1.40256993202758","-6.50055865887448","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-521","1.65313498406005","-5.89176969174192","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-522","1.36187384752822","-5.36631755474851","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-523","0.811698299928425","-10.1166871035461","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-524","1.11408357052398","-6.84501199368283","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-525","3.16763119129729","-6.02624158505246","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-526","0.969072622342823","-3.95754079464719","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-527","2.39310399918151","-8.11081533078","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-529","1.99500290779662","-3.69978241566465","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-530","0.335220200105427","-9.32938317898557","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-531","2.06563667683196","-6.84435920361325","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-532","0.371871692224262","-5.79412822369382","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-533","-2.02910895915437","-6.54232530239865","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-534","2.14307586578917","-9.86719827297971","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-535","0.335726809783695","-6.62742738369748","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-536","-0.221311229185345","-7.16571979168698","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-537","-0.0534174022238275","-4.5281532252197","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-538","2.74276403812957","-7.1234901392822","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-539","-0.0280688581030389","-4.66695766094968","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-540","2.49722020058226","-7.04012899044797","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-541","-0.176855700926068","-4.86252908352658","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-542","2.43572501568389","-8.34642724636838","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-543","-0.464584189371349","-5.05158166531369","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-544","3.07514075665068","-9.63272790554807","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-545","1.51311377911162","-6.92724303845212","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-546","2.80587081341338","-8.60005597714231","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-547","-0.0209064063589594","-5.22616891506955","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-548","0.855710548444507","-5.18075351361081","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-549","1.92176381973815","-8.15104703549192","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-550","-0.552422719911816","-8.98424367550657","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-551","0.303611097021816","-7.98405198696897","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-552","1.7777442160089","-8.60378865841672","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-553","3.12784461407256","-7.3023436510925","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-554","0.733361420317409","-4.70583037976072","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-555","-0.396178024725201","-5.0842154467468","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-556","2.17602877049041","-8.37236337307737","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-557","0.496253180413363","-10.0406964266662","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-558","-0.632206755594494","-5.91330890301511","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-559","1.08660815386367","-7.69317702893064","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-560","2.02047113804412","-9.4103987658386","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-561","0.090175372644184","-7.04116038922116","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-562","1.04137657312941","-10.2270405733947","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-563","2.51320235161376","-6.40490607861325","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-564","-0.696028190569164","-5.25992087963864","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-565","0.846331519170521","-6.29411534909055","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-566","-0.0151872810881158","-7.53413657788083","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-567","3.13215402988982","-6.12023000363156","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-568","-1.11760635943818","-8.25185422543332","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-569","0.199011844678638","-6.31666211727903","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-570","0.844509882016895","-4.06781510952756","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-571","0.18771399287772","-6.51954249981687","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-572","0.708366361542461","-6.31011800411985","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-573","3.18568424610686","-8.63099031094358","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-574","0.898198378368137","-9.10680703762815","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-575","-1.60586972804475","-6.75400857571408","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-576","-0.0371777591269037","-7.96845750454709","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-577","-1.8589767989676","-0.179146125352833","HCC1395","9","10X_LLU_A_zumi"
"10X_LLU_A_zumi-578","3.06566099552703","-7.16757182720945","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-579","0.563177154495237","-9.50225476864621","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-580","1.36223374037337","-8.96805219296262","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-581","1.56130198864531","-8.58201055172727","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-582","3.45553163914275","-6.80895166043088","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-585","2.96434287457061","-9.74196843746946","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-586","1.10331468014312","-7.06396846417234","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-587","1.6545353355844","-8.53886441830442","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-588","0.551612229182241","-5.83395127896115","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-589","3.5185375633676","-8.23158864620969","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-590","0.785702747388599","-6.52776698712155","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-591","-0.636364298776867","-6.21524695996091","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-592","0.794575017972706","-6.47374562863156","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-593","3.38884000210356","-8.16093568447873","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-594","1.31047759680342","-4.83641366604612","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-596","1.82154206661773","-8.94402818325803","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-597","1.5684643211801","-4.86865167263791","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-599","1.42866973309111","-8.9955456698303","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-602","-0.615735369638683","-5.49447087887571","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-603","3.2059953632791","-7.48056249264524","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-604","0.424403918071506","-6.31340007427976","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-605","0.386468586607693","-3.32796864155576","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-608","2.11375348000121","-4.62206678036496","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-609","3.23653892902922","-6.18356971386716","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-610","3.2377541485269","-8.34088925961301","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-611","0.848901194616077","-6.70669822338864","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-612","-0.315915602163555","-7.18898753765866","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-613","2.79966120152068","-9.00437383297727","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-614","2.47251181034636","-6.79889754895017","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-615","2.42033008961272","-6.03765945080564","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-616","-2.08463712306428","-7.48327855709836","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-617","3.85480622677398","-6.52222280148313","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-618","1.51748768715453","-8.49716882351682","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-619","3.14196924595427","-9.01310758236692","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-620","1.27705011992049","-5.55076675061032","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-621","0.30158650605273","-6.39831905010984","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-622","1.67724148659301","-8.25116471890256","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-623","4.05464367298674","-7.27070026043698","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-624","-0.469719844774487","-6.90093497875974","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-625","0.700477314277408","-8.59026746395871","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-626","4.50404862789702","-7.1876090014343","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-627","-1.36308665843415","-8.18044881466672","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-629","2.59291796116423","-9.76532392147825","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-630","2.61406783489775","-7.3053691828613","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-631","3.45070127873015","-8.33727197293088","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-632","-0.444233256296398","-8.97736196163938","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-633","1.8202394667108","-5.68178825024411","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-634","2.56450871853423","-8.53710870388791","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-635","0.83365229992461","-10.2862885439758","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-636","-2.03381820292878","-7.18489007595822","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-637","1.51367960600447","-6.5895340884094","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-638","2.1339146318872","-4.28412179592893","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-639","1.8166869106729","-3.97292117718503","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-642","0.552705754621742","-5.60019902828977","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-643","4.30747036366057","-8.01666192654416","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-646","-2.25132055850435","-6.87664727810666","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-647","3.49589375881743","-7.10555820111081","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-648","2.62479476360869","-9.65070657376096","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-649","2.72756175427031","-7.95739488247678","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-650","1.59813646702361","-6.39847402218625","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-652","2.98335151104522","-6.75237540844724","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-653","2.90255216984343","-8.93474607113645","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-655","0.078442406936405","-9.04571466091916","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-657","0.21359403161597","-4.69733266476438","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-658","1.97911469368529","-7.29245500210569","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-659","0.241890591665027","-4.55248813275144","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-660","2.26393048195433","-9.32684640530393","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-661","-0.748916345552685","-5.19284753445432","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-662","-0.78794832797456","-6.49601201657102","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-663","3.36978153614592","-8.35976819638059","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-664","-2.30072541804719","-6.96232633236692","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-665","1.82409624485564","-5.42110662106321","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-666","1.70869175819945","-4.46917514447019","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-667","1.09711281685424","-4.61038283947751","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-668","1.16708378223967","-10.151285454071","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-669","2.40593294529509","-8.10112123135373","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-670","-1.89940734477449","-6.54481105450437","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-671","-1.67546244235444","-0.18155778888509","HCC1395","9","10X_LLU_A_zumi"
"10X_LLU_A_zumi-673","1.02694378523421","-10.0845692599182","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-674","2.69584135441375","-8.23849706295774","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-675","1.35163347153258","-3.84944610241697","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-676","1.90947000412535","-7.8958085024719","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-677","3.61234955219817","-8.9375622713928","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-678","-0.551056700662853","-5.00379399899289","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-679","-0.355860310510876","-6.24440221432492","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-680","1.99660579590392","-9.51394395474241","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-681","-0.0434753474752924","-7.78791408184812","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-682","1.97552768616271","-7.68631248120114","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-683","-1.10437400908876","-7.74134807232663","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-685","-0.673614102319958","-7.39388875607297","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-686","3.39934877781462","-5.92793016079709","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-687","2.00336532024932","-4.88384370449826","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-688","2.97673229603362","-5.61229543331906","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-689","2.59629039196563","-8.98349694851682","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-690","1.19223157791686","-6.73073606137082","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-691","1.63344435123992","-9.01037244442746","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-692","2.52713660626006","-9.59526948574826","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-695","3.87065152554106","-7.18263272885129","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-696","-0.927146511987927","-8.62450627926633","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-697","0.702748161836384","-10.0231926882629","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-698","-0.879006224588635","-7.83561544064328","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-699","-0.0540397343199274","-9.94192247036741","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-700","-1.21209903331208","-6.84437446240232","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-701","0.113945913596866","-5.76893548611447","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-702","-0.44643791289735","-5.66348485592649","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-703","2.38285164265227","-9.06320600155637","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-704","1.31928561358046","-4.15080957058713","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-705","3.41628198055815","-5.79452352169797","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-706","2.56847218899321","-8.4889424288635","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-707","-1.64324136348176","-0.182298793828937","HCC1395","9","10X_LLU_A_zumi"
"10X_LLU_A_zumi-708","3.18322090534758","-8.88104848507688","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-709","-0.224707740263226","-9.93889646176145","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-710","1.67843274502349","-8.586796089447","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-711","-0.876751142458203","-4.88089017514035","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-712","0.503273159361301","-8.82710771206662","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-713","3.20941714672637","-6.33103303555295","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-715","0.848904234452961","-5.3736818278198","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-716","3.32202796368193","-8.13652925137326","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-717","1.43949745325637","-6.11928968075559","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-718","-0.614805179552319","-6.07052926663205","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-719","-0.143783944563152","-5.77066831234738","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-720","-1.8179258880179","-5.96374635342405","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-721","0.613945906146286","-7.0498817408447","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-722","2.79055694965911","-8.42739514950559","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-723","1.70779089359832","-6.48418216351316","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-724","-0.00407059760499207","-5.84335450772092","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-726","-0.594929057077648","-5.99619178417966","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-728","-0.480978029684307","-5.43701486233518","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-729","3.02342538265776","-6.4533389056091","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-730","0.206392598434208","-7.86048154476926","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-732","2.34175173668456","-8.69887380245969","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-733","3.37586168675017","-9.12016896847532","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-734","1.39046238092971","-4.76261691693113","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-735","-0.603570538477184","-8.12997083309934","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-736","0.265672427697895","-7.59630088452146","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-737","-1.68255038829255","-6.55345897320554","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-740","-0.214946466402294","-4.73938398007199","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-741","1.24305008081984","-5.00807599667356","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-743","1.21098766951155","-9.23536042813108","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-744","-1.835014539675","-0.230004891193363","HCC1395","9","10X_LLU_A_zumi"
"10X_LLU_A_zumi-745","-0.394086318926098","-5.93648318890378","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-746","3.60948876766753","-7.34277324322507","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-747","-0.77062769503999","-5.67087106350705","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-748","-1.79014320941377","-7.10399417523191","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-749","2.22118381886077","-8.6047699892883","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-750","-0.0619274553816339","-7.64338521603391","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-751","1.82812754540038","-7.43434123638913","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-752","2.03494278816771","-6.89733438137815","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-753","0.0365471961934546","-6.03861074093625","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-754","1.3131103935678","-9.23451738003537","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-755","3.85858420757842","-7.43860988262937","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-758","1.12465320257735","-8.38203935269162","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-759","0.623695974333999","-5.93889646176145","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-760","1.03706060080123","-7.56202916744992","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-761","-2.07283564181733","-6.95760564450071","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-762","1.24348710207534","-3.65495328549192","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-763","-0.510128098444225","-9.52118234280393","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-764","-1.23866148562837","-8.82025842312619","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-765","2.56615046886992","-9.13516358975217","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-766","-2.21727963061738","-6.85239867810056","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-767","1.13759706644606","-6.24259547833249","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-768","3.80376152424407","-7.30527763012693","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-769","2.24304274944854","-8.07388143185422","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-770","4.46952061085296","-7.2356579745178","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-771","1.25898574022841","-5.19646148327634","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-772","0.343688261790989","-6.20812205914304","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-773","0.729301226421116","-6.00899867657468","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-774","1.43458835510802","-5.77262286785886","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-775","0.98646510867667","-7.73630408886716","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-776","-0.0882626947920343","-6.88358621243283","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-777","-1.7229072627585","-7.83138780239865","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-778","2.32395831970763","-5.98729877117917","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-779","-1.57711406321931","-7.79092483166501","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-781","-1.9708582934897","-7.33461646679685","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-782","2.20681480793547","-7.28325633648679","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-783","-1.33692916007447","-7.26070003155515","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-784","-0.608981805757763","-5.33884267453","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-785","-0.229627150015118","-4.35229568127439","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-786","0.69924252955508","-8.9847863161926","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-788","0.420195018037079","-8.47013406399534","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-789","1.31591860680175","-9.53444795254514","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-792","-0.133081155733349","-4.4857423746948","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-793","-0.110985058264019","-4.34211997631833","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-794","3.54845981030059","-5.5735485995178","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-795","0.600609895869015","-4.22263888958738","HCC1395","5","10X_LLU_A_zumi"
"10X_LLU_A_zumi-796","1.92451540855956","-9.63733129147336","HCC1395","2","10X_LLU_A_zumi"
"10X_LLU_A_zumi-797","3.13501910595488","-8.74330453518674","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-798","4.06323770908904","-6.20362214688108","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-799","1.6580229225595","-6.72142438534543","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-800","4.09384278683257","-8.06497888211057","HCC1395","10","10X_LLU_A_zumi"
"10X_LLU_A_zumi-802","0.875238222165821","-7.27993039730832","HCC1395","4","10X_LLU_A_zumi"
"10X_LLU_A_zumi-803","-0.506967502550366","-7.158507152832","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-804","-1.34966130824495","-7.09877471569822","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-805","-0.783983188585522","-5.31418923977658","HCC1395","8","10X_LLU_A_zumi"
"10X_LLU_A_zumi-806","1.86599711803984","-8.71460752133176","HCC1395","2","10X_LLU_A_zumi"
